context,p,decision
20,0,"[np.float64(-0.4112583889668417), np.float64(0.1063235002129707)]"
20,1,"[-0.4287912992315004, 0.13521702209690384]"
20,2,"[-0.4141765995885842, 0.11144176377034982]"
20,3,"[np.float64(-0.40581265834671243), np.float64(0.09693236658015092)]"
21,0,"[np.float64(0.17855403776309875), np.float64(0.2539446177603436)]"
21,1,"[0.21736092246400962, 0.23454887670791816]"
21,2,"[0.19203900373670485, 0.25291076310890875]"
21,3,"[np.float64(0.1723257103105972), np.float64(0.25812281401456016)]"
22,0,"[np.float64(0.33370502098699384), np.float64(0.11785903156223815)]"
22,1,"[0.3240148800799558, -0.004814421492411597]"
22,2,"[0.3306353313815503, 0.09091805077097537]"
22,3,"[np.float64(0.34155191557646936), np.float64(0.17825942802147718)]"
23,0,"[np.float64(0.05948772216027042), np.float64(-0.1447315357805206)]"
23,1,"[0.05973609481364791, -0.1320365657262953]"
23,2,"[0.054663565209715666, -0.13904146082438365]"
23,3,"[np.float64(0.03999337900106078), np.float64(-0.14313568833859325)]"
24,0,"[np.float64(0.11922497500890003), np.float64(0.023767156966104513)]"
24,1,"[0.10168551409234092, 0.027591845031067486]"
24,2,"[0.11922497500890003, 0.023767156966104513]"
24,3,"[0.1182694513057142, 0.026945877792259133]"
25,0,"[np.float64(0.0075672608404516815), np.float64(-0.03072885116201922)]"
25,1,"[0.009944496897344583, 0.1882228821364475]"
25,2,"[0.008149061480385243, 0.0912520178330184]"
25,3,"[np.float64(0.006330595383185343), np.float64(-0.030306842458917807)]"
26,0,"[np.float64(-0.014293468150659919), np.float64(0.09576811495213289)]"
26,1,"[-0.05829091197424306, 0.06713683149606992]"
26,2,"[-0.027398507965130867, 0.09875654618294288]"
26,3,"[np.float64(-0.005434232930342009), np.float64(0.11308332602822445)]"
27,0,"[np.float64(0.018509306525469393), np.float64(0.01676638955033953)]"
27,1,"[-0.17304524963747542, -0.09295395497300615]"
27,2,"[-0.035328864328979026, -0.03247717977146446]"
27,3,"[np.float64(0.04571604805868103), np.float64(0.020815766385580664)]"
28,0,"[np.float64(-0.1406210232429434), np.float64(0.0417496177849955)]"
28,1,"[-0.1490134544394128, -0.08203882482586691]"
28,2,"[-0.14646585854583488, -0.03335193267050344]"
28,3,"[np.float64(-0.14172188619803314), np.float64(0.00031810145292444914)]"
29,0,"[np.float64(-0.015333927721132904), np.float64(-0.17921563295213885)]"
29,1,"[0.11607031291761646, -0.08278154359261869]"
29,2,"[np.float64(-0.07288078126191995), np.float64(-0.185432439930266)]"
29,3,"[np.float64(-0.03745381568203718), np.float64(-0.15824505862592125)]"
30,0,"[np.float64(-0.07989595886526525), np.float64(-0.22545453924796155)]"
30,1,"[-0.0689348547030063, -0.14145196331599996]"
30,2,"[-0.08672874386953067, -0.2108019409729308]"
30,3,"[np.float64(-0.0894354500931072), np.float64(-0.23669111737080534)]"
31,0,"[np.float64(-0.22615363960397045), np.float64(0.23970628253903617)]"
31,1,"[-0.09619718024200145, 0.2334883991226418]"
31,2,"[-0.170591255715828, 0.23639912688922984]"
31,3,"[np.float64(-0.19847168901453707), np.float64(0.23428612299117146)]"
32,0,"[np.float64(-0.1471020606079601), np.float64(0.013777089707317808)]"
32,1,"[-0.40779074283744715, 0.11170601073655635]"
32,2,"[-0.2550232445593067, 0.05654948144993341]"
32,3,"[np.float64(-0.20515867004598548), np.float64(0.03988625091231289)]"
33,0,"[np.float64(0.3723196224240736), np.float64(-0.1741174682190813)]"
33,1,"[0.40552403805705667, -0.20970686025338792]"
33,2,"[0.3734511392289254, -0.17716333558439723]"
33,3,"[np.float64(0.36900412476556027), np.float64(-0.16535053305542302)]"
34,0,"[np.float64(0.12622693497723136), np.float64(0.2064080504489017)]"
34,1,"[0.054705536129722114, -0.10568044040592578]"
34,2,"[0.12723206933933717, 0.08960981103282283]"
34,3,"[np.float64(0.14664762048233593), np.float64(0.1917420041856155)]"
35,0,"[np.float64(0.24965118363493383), np.float64(-0.10680126888567387)]"
35,1,"[0.22553659992896138, -0.08319204858047315]"
35,2,"[0.21013596487581654, -0.10594641244556996]"
35,3,"[np.float64(0.2216443015785412), np.float64(-0.10701939181558542)]"
36,0,"[np.float64(0.19734263974574093), np.float64(-0.14401590749855558)]"
36,1,"[0.23870460732416782, -0.026377095266547093]"
36,2,"[0.19844850680659215, -0.07395339186931642]"
36,3,"[np.float64(0.19392829389266902), np.float64(-0.09897386184805583)]"
37,0,"[np.float64(0.009965574642121187), np.float64(0.18482145345947842)]"
37,1,"[0.007567367756718579, 0.17012798303212784]"
37,2,"[0.009848884498087407, 0.18356380480106316]"
37,3,"[np.float64(0.01071620896485774), np.float64(0.19292379011615016)]"
38,0,"[np.float64(0.0414251769284521), np.float64(-0.30990476281640805)]"
38,1,"[0.05234061793134499, -0.22077958002801357]"
38,2,"[0.02704848062335146, -0.281896180428287]"
38,3,"[np.float64(0.021386430907924612), np.float64(-0.3242256876814552)]"
39,0,"[np.float64(-0.14686260933351522), np.float64(0.12879638324114728)]"
39,1,"[-0.0022835497335828613, -0.054247169859426334]"
39,2,"[-0.09799777317240081, 0.04744972027162855]"
39,3,"[np.float64(-0.1666363140285354), np.float64(0.13216605918964983)]"
40,0,"[np.float64(-0.2504473647122942), np.float64(0.18565911406156727)]"
40,1,"[-0.2129762529690901, 0.12515281565882996]"
40,2,"[-0.23669429513217305, 0.13121261375290424]"
40,3,"[-0.22761591907338766, 0.1208154022290161]"
41,0,"[np.float64(0.04231553529276784), np.float64(-0.1561804187795945)]"
41,1,"[-0.01253482531392719, -0.29442003222660496]"
41,2,"[0.038821926420621856, -0.22771190363906665]"
41,3,"[np.float64(0.055629999221819854), np.float64(-0.18602005897145288)]"
42,0,"[np.float64(0.18228700400243963), np.float64(0.18259702684320026)]"
42,1,"[0.16698280632008805, 0.09015299068126752]"
42,2,"[0.18218696459741235, 0.15459058696161088]"
42,3,"[np.float64(0.18267148540130898), np.float64(0.17225683388103954)]"
43,0,"[np.float64(-0.06717938327737338), np.float64(0.11909687564064364)]"
43,1,"[-0.024224382921396444, 0.09673022385057939]"
43,2,"[-0.04471434124302545, 0.10831238629053197]"
43,3,"[np.float64(-0.06717938327737338), np.float64(0.11909687564064364)]"
44,0,"[np.float64(0.036854883255758523), np.float64(-0.366806706980593)]"
44,1,"[-0.00012986379300543305, -0.2632900217881079]"
44,2,"[0.013220083074094557, -0.2749379672359358]"
44,3,"[np.float64(0.05415153416980944), np.float64(-0.38111196145696097)]"
45,0,"[np.float64(-0.08501886919684673), np.float64(-0.26096371769757193)]"
45,1,"[-0.07861991869707038, -0.2596544950133222]"
45,2,"[-0.08033798977247902, -0.25658018519729975]"
45,3,"[np.float64(-0.07845308897908573), np.float64(-0.2561687603710876)]"
46,0,"[np.float64(0.1070089743947886), np.float64(0.0852536073994766)]"
46,1,"[0.08396849417898045, 0.010913861074983933]"
46,2,"[0.10629083700024183, 0.039778084102399074]"
46,3,"[np.float64(0.10932423254968711), np.float64(0.06105249010541064)]"
47,0,"[np.float64(-0.1528896797677542), np.float64(0.1613078917702538)]"
47,1,"[0.1569814048265614, 0.18490871186563812]"
47,2,"[0.008306032587082367, 0.1564813717520689]"
47,3,"[np.float64(-0.06889862556826265), np.float64(0.14955992436788942)]"
48,0,"[np.float64(-0.0674673407227725), np.float64(-0.031687966099105944)]"
48,1,"[-0.07066862374334354, -0.01093933906832363]"
48,2,"[-0.07907855975827946, -0.042257588517436454]"
48,3,"[np.float64(-0.08027569440901278), np.float64(-0.042709802459825044)]"
49,0,"[np.float64(-0.1121952987282219), np.float64(-0.4511626206506396)]"
49,1,"[-0.1186336940636103, -0.45672424745844203]"
49,2,"[-0.10771481264275248, -0.4525364633548527]"
49,3,"[np.float64(-0.10822139546539106), np.float64(-0.45181047492115534)]"
50,0,"[np.float64(-0.1976043236064635), np.float64(0.1736700087985611)]"
50,1,"[-0.08614079792704965, -0.08094397882824525]"
50,2,"[-0.1699576706035319, 0.06879148093838548]"
50,3,"[np.float64(-0.20786985653429077), np.float64(0.14070464695407958)]"
51,0,"[np.float64(0.006645980517630934), np.float64(-0.29219486193027233)]"
51,1,"[-0.00595456182528778, -0.16024661661881182]"
51,2,"[0.005013536092810106, -0.19800015730019227]"
51,3,"[np.float64(0.006830068597357256), np.float64(-0.28932722398463845)]"
52,0,"[np.float64(0.0481157019338996), np.float64(-0.0665153573930021)]"
52,1,"[0.08439652033755636, -0.02450324220654082]"
52,2,"[0.0830017666138345, -0.029163439156514565]"
52,3,"[np.float64(0.02822429994513572), np.float64(-0.08590033026426878)]"
53,0,"[np.float64(0.0342391130346447), np.float64(0.10920144118663898)]"
53,1,"[-0.02043730887007565, 0.13979849093307115]"
53,2,"[-0.022934059515652985, 0.10291386797754593]"
53,3,"[np.float64(-0.008508364841450039), np.float64(0.0976046935591352)]"
54,0,"[np.float64(-0.19690242917762257), np.float64(-0.038269407887026964)]"
54,1,"[-0.050613550256171175, 0.13020929956707955]"
54,2,"[-0.1507127890343072, 0.06754064609893673]"
54,3,"[-0.15071279008655403, 0.06754064557165827]"
55,0,"[np.float64(0.21752494030654115), np.float64(-0.20790826234727638)]"
55,1,"[0.065319416358393, -0.13856768446554368]"
55,2,"[0.15994231255275157, -0.1899658111764956]"
55,3,"[np.float64(0.19670642985824544), np.float64(-0.20475188484714327)]"
56,0,"[np.float64(0.01869016595577908), np.float64(-0.3381977233415652)]"
56,1,"[0.06341087951867933, -0.22591556919095307]"
56,2,"[np.float64(0.04551265401914292), np.float64(-0.3565648520448712)]"
56,3,"[np.float64(0.04009005709130138), np.float64(-0.36247266608180895)]"
57,0,"[np.float64(-0.005669667839272238), np.float64(-0.07142997467708594)]"
57,1,"[-0.03398596885416611, 0.08270833682900064]"
57,2,"[-0.008224087215150576, 0.012523174920834636]"
57,3,"[np.float64(-0.006539985207904431), np.float64(-0.0071604057511962665)]"
58,0,"[np.float64(0.05217167767617756), np.float64(-0.23528919210335836)]"
58,1,"[0.0077234909255035865, -0.2659184716312204]"
58,2,"[0.05199729150392625, -0.2425619773985318]"
58,3,"[np.float64(0.07330781744368473), np.float64(-0.22939281244532567)]"
59,0,"[np.float64(0.27478648396736377), np.float64(-0.24989213435858965)]"
59,1,"[0.10515253747449216, -0.021712668581563767]"
59,2,"[0.19875485157137318, -0.13440949915772848]"
59,3,"[np.float64(0.2554040348658836), np.float64(-0.21978188414563293)]"
60,0,"[np.float64(-0.06525002900655788), np.float64(0.048578324854275226)]"
60,1,"[0.10420548928780732, 0.03300063786093084]"
60,2,"[-0.003069663223481539, 0.030708741581045515]"
60,3,"[np.float64(-0.06439305811953382), np.float64(0.042088301555586544)]"
61,0,"[np.float64(0.01960315783139177), np.float64(0.13041091270774152)]"
61,1,"[0.09784348851068458, 0.35708453034999754]"
61,2,"[0.023857828328030063, 0.22755616224032765]"
61,3,"[np.float64(-0.00039591565992123934), np.float64(0.16782109841629553)]"
62,0,"[np.float64(0.21352070974057114), np.float64(-0.19932877628645768)]"
62,1,"[0.22561565772132008, -0.21864973591427644]"
62,2,"[0.22860984538781348, -0.20006529906583437]"
62,3,"[np.float64(0.2157158429154035), np.float64(-0.1975756636109593)]"
63,0,"[np.float64(0.1596317496309089), np.float64(-0.039976094069383274)]"
63,1,"[0.13235904616078958, -0.03797930488672735]"
63,2,"[0.1445763950555188, -0.036266202081282825]"
63,3,"[np.float64(0.16394374704775197), np.float64(-0.04984883727223752)]"
64,0,"[np.float64(0.017866785568411578), np.float64(-0.18675046581012741)]"
64,1,"[0.033737323951108206, -0.21223853276416016]"
64,2,"[0.019039234624627754, -0.2112074730263585]"
64,3,"[np.float64(0.0026593809451455896), np.float64(-0.17655722613846322)]"
65,0,"[np.float64(-0.017165068912845024), np.float64(0.09166777708663858)]"
65,1,"[-0.0002227461696618473, 0.04115042746201081]"
65,2,"[-0.016813238778146333, 0.07738290473571988]"
65,3,"[np.float64(-0.017165068912845024), np.float64(0.09166777708663858)]"
66,0,"[np.float64(0.06944496225903965), np.float64(0.12147994080611894)]"
66,1,"[-0.02368242861801037, 0.2231929522394761]"
66,2,"[0.004134687279216204, 0.1780406119164999]"
66,3,"[np.float64(0.06352066408584897), np.float64(0.10629300464985567)]"
67,0,"[np.float64(0.14165518000698327), np.float64(0.0646287292343547)]"
67,1,"[0.20795819247527658, 0.011537014464091618]"
67,2,"[0.14216860721241564, 0.04556904175072085]"
67,3,"[np.float64(0.12742109235425603), np.float64(0.057396116840330136)]"
68,0,"[np.float64(-0.09655064995742077), np.float64(-0.009506102809084649)]"
68,1,"[-0.15544809476315724, -0.10537102000423179]"
68,2,"[-0.14176681443505604, -0.06263746597286698]"
68,3,"[np.float64(-0.10462067581267953), np.float64(-0.008110438309694407)]"
69,0,"[np.float64(0.11539334154644888), np.float64(-0.2334038819774295)]"
69,1,"[0.038058002602416374, -0.2518993337475662]"
69,2,"[0.10301807953579309, -0.24525295869362598]"
69,3,"[np.float64(0.11984681113213372), np.float64(-0.23992447974281095)]"
70,0,"[np.float64(0.34950741934523866), np.float64(0.3480816678698784)]"
70,1,"[0.28793391346296876, 0.08855889208003348]"
70,2,"[0.3318649712281339, 0.14027137799091818]"
70,3,"[0.34330034076647553, 0.16726261935051948]"
71,0,"[np.float64(-0.06515072199748646), np.float64(-0.05375598566274324)]"
71,1,"[-0.2147769439459259, 0.04638405250989419]"
71,2,"[-0.13070350040175377, -0.04574845056080867]"
71,3,"[np.float64(-0.06515072199748646), np.float64(-0.05375598566274324)]"
72,0,"[np.float64(0.19347222518477564), np.float64(-0.2883622853227169)]"
72,1,"[0.025635820537324567, -0.1946624550109674]"
72,2,"[0.09134313190965299, -0.27990512269839407]"
72,3,"[0.043061418920183045, -0.23668464602561207]"
73,0,"[np.float64(0.032478914163214676), np.float64(0.14137948850859727)]"
73,1,"[-0.03045000991224181, 0.2295713226273644]"
73,2,"[-0.0022035364127945267, 0.2055632955094771]"
73,3,"[np.float64(0.030924147726522036), np.float64(0.159427573301117)]"
74,0,"[np.float64(0.11002984726276573), np.float64(0.08183987022969488)]"
74,1,"[0.10144202039571959, 0.16373287196725098]"
74,2,"[0.1078490397128703, 0.10618739626401044]"
74,3,"[np.float64(0.10760633301800374), np.float64(0.0618801574769592)]"
0,0,"[np.float64(0.43817564815188026), np.float64(0.1557117193830022)]"
0,1,"[0.2963764643078347, 0.1888776269249649]"
0,2,"[0.3512625249652708, 0.15781574476729643]"
0,3,"[np.float64(0.40185675914735247), np.float64(0.15285258273297078)]"
1,0,"[np.float64(0.03845861221951268), np.float64(0.12928016995089653)]"
1,1,"[0.02889080809150559, 0.12034462413616072]"
1,2,"[0.03876880912953161, 0.12670961353440782]"
1,3,"[np.float64(0.03807779435528838), np.float64(0.12891545419458422)]"
2,0,"[np.float64(-0.24003674782971704), np.float64(-0.26849271830796473)]"
2,1,"[0.048736770387873884, -0.16822374873945656]"
2,2,"[-0.015413936056264503, -0.2194395279705979]"
2,3,"[np.float64(-0.19725929720744384), np.float64(-0.29527573128152124)]"
3,0,"[np.float64(0.0033362640681671666), np.float64(0.12341762091875327)]"
3,1,"[-0.08125112580066807, 0.16416084530248493]"
3,2,"[-0.05169485797291526, 0.1377757897024631]"
3,3,"[np.float64(-0.022107584361963296), np.float64(0.11762288369378056)]"
4,0,"[np.float64(-0.01456832229072595), np.float64(-0.25355251636573695)]"
4,1,"[0.2560795427158122, -0.1554907961533422]"
4,2,"[0.11948122212062445, -0.18804344592551034]"
4,3,"[np.float64(0.05877258679642857), np.float64(-0.21221952314418804)]"
5,0,"[np.float64(-0.10419743424613863), np.float64(-0.06740849342290431)]"
5,1,"[-0.07589252772463474, -0.09493586234183857]"
5,2,"[-0.09871503933038736, -0.06722632108705993]"
5,3,"[np.float64(-0.11194425040747909), np.float64(-0.05189559463072596)]"
6,0,"[np.float64(0.08384534921302797), np.float64(-0.4375961381880383)]"
6,1,"[0.029246000426543434, -0.26066105049118676]"
6,2,"[0.06913223902874041, -0.33638113694710103]"
6,3,"[np.float64(0.10110330641796444), np.float64(-0.4236540816618486)]"
7,0,"[np.float64(-0.1292666342634424), np.float64(0.4008632602989268)]"
7,1,"[-0.08009656878081806, 0.10671141396166442]"
7,2,"[-0.1266767300070309, 0.2767872356000981]"
7,3,"[np.float64(-0.1390330176607458), np.float64(0.37853394915253874)]"
8,0,"[np.float64(0.02029454794309518), np.float64(0.043086078909937556)]"
8,1,"[-0.03028517932413752, -0.09041997725314037]"
8,2,"[-0.001368487882457109, -0.06950033859515525]"
8,3,"[np.float64(0.04700622489216391), np.float64(-0.0010361415555841386)]"
9,0,"[np.float64(0.3372547454466329), np.float64(-0.3534896200259911)]"
9,1,"[0.4023817963141294, -0.1783755136832907]"
9,2,"[0.36519540811421847, -0.30346657688510587]"
9,3,"[np.float64(0.3398942311573812), np.float64(-0.37876282432636044)]"
10,0,"[np.float64(0.010117187055845165), np.float64(0.24351602678310222)]"
10,1,"[0.011412544809123619, 0.16897148845377719]"
10,2,"[0.004496049722644009, 0.22631126290009795]"
10,3,"[np.float64(0.005200349770305812), np.float64(0.24778089292489253)]"
11,0,"[np.float64(0.11700555928987479), np.float64(-0.11407821260280843)]"
11,1,"[0.10483257339839942, -0.10549309383802036]"
11,2,"[0.09128249193032972, -0.09550334848877301]"
11,3,"[np.float64(0.11254944399113181), np.float64(-0.10693000161284491)]"
12,0,"[np.float64(-0.15755439147409803), np.float64(-0.3482117688049165)]"
12,1,"[-0.2585208437286973, -0.40365654672843676]"
12,2,"[-0.1812202044138833, -0.37982511289554355]"
12,3,"[np.float64(-0.15484896747492874), np.float64(-0.36914340351084707)]"
13,0,"[np.float64(-0.004714774060831913), np.float64(-0.09073053518145288)]"
13,1,"[-0.032150526959882936, -0.053726051866739157]"
13,2,"[-0.022668067389190347, -0.08904008422857186]"
13,3,"[np.float64(-0.01527648382305848), np.float64(-0.09163774922099534)]"
14,0,"[np.float64(0.06276776223336171), np.float64(-0.2206549788757784)]"
14,1,"[0.07532621912844412, -0.2041896468847244]"
14,2,"[0.06581928089065446, -0.21490547713963937]"
14,3,"[np.float64(0.061292261707866766), np.float64(-0.22381021764551567)]"
15,0,"[np.float64(-0.027299607161665712), np.float64(0.022209198465005568)]"
15,1,"[-0.052395475047950085, 0.08873286770984037]"
15,2,"[-0.025421577192912943, 0.05119381408630797]"
15,3,"[np.float64(-0.011028948182288688), np.float64(0.014205188431604322)]"
16,0,"[np.float64(-0.2826823528210009), np.float64(0.15911446016410435)]"
16,1,"[-0.21024934939976073, 0.15228598828095652]"
16,2,"[-0.2635565143316215, 0.15537570033222886]"
16,3,"[np.float64(-0.2964882403226998), np.float64(0.16194779491956376)]"
17,0,"[np.float64(-0.2803969038457339), np.float64(0.07146522840495612)]"
17,1,"[-0.2818410189446298, 0.1030210819615743]"
17,2,"[-0.2594522909736938, 0.07263924655517345]"
17,3,"[np.float64(-0.2803969038457339), np.float64(0.07146522840495612)]"
