context,p,decision
11,2,"[0.36273578828472175, 0.2074540980395664]"
11,3,"[np.float64(0.3745541067562366), np.float64(0.14447562896772376)]"
12,0,"[np.float64(0.04502812510381436), np.float64(-0.25897173039859134)]"
12,1,"[0.14627050764797037, -0.26277997840430223]"
12,2,"[0.10615204173512569, -0.26169731275386277]"
12,3,"[np.float64(0.04543252524136223), np.float64(-0.25797163346392166)]"
13,0,"[np.float64(-0.21453451746319535), np.float64(0.09669053416340675)]"
13,1,"[-0.043787385522610106, -0.004053582776295457]"
13,2,"[-0.12646219432737563, 0.06643154925654884]"
13,3,"[np.float64(-0.18178459229168925), np.float64(0.10233979420806599)]"
14,0,"[np.float64(-0.0942343414312255), np.float64(0.028541446301282872)]"
14,1,"[-0.19856474769651664, -0.04905679452128414]"
14,2,"[-0.10768236558758346, -0.019622240742319302]"
14,3,"[np.float64(-0.08772530516254386), np.float64(-0.004354181008407933)]"
15,0,"[np.float64(-0.04562103222863911), np.float64(-0.09549321079055566)]"
15,1,"[-0.1360015995048797, -0.051002386096014096]"
15,2,"[-0.1289604365867547, -0.05495179976656542]"
15,3,"[np.float64(-0.07231841697959224), np.float64(-0.09969194734785772)]"
16,0,"[np.float64(0.036136553938562035), np.float64(-0.10967143769204023)]"
16,1,"[0.15913682659210054, -0.23310852918483096]"
16,2,"[0.06357483245717782, -0.18429457037644606]"
16,3,"[np.float64(0.00932265719883106), np.float64(-0.12079109370000131)]"
17,0,"[np.float64(-0.24715180199991899), np.float64(0.160977573271269)]"
17,1,"[-0.2101195881990433, 0.20501879254497465]"
17,2,"[-0.2296696687944989, 0.1664545988581055]"
17,3,"[-0.21405922505928632, 0.19032635360579417]"
18,0,"[np.float64(-0.11816051212299503), np.float64(0.10442866491632932)]"
18,1,"[0.009035014767927216, 0.05795482879106963]"
18,2,"[-0.0791982834938579, 0.09568043098680278]"
18,3,"[np.float64(-0.10824978814107622), np.float64(0.10726650454624098)]"
19,0,"[np.float64(-0.0007664234625026009), np.float64(-0.2909071792887915)]"
19,1,"[-0.09469705999296821, -0.3520568885217793]"
19,2,"[-0.07659419200301251, -0.31704469098374044]"
19,3,"[-0.04612531527738138, -0.2944894973698462]"
20,0,"[np.float64(0.05910264585392398), np.float64(0.17036270385402197)]"
20,1,"[0.07728727743261447, 0.17667654342396627]"
20,2,"[0.05982917141515734, 0.17120749358377255]"
20,3,"[np.float64(0.0536335455723497), np.float64(0.16576263073247635)]"
21,0,"[np.float64(0.19627404435345927), np.float64(0.36262951292079576)]"
21,1,"[0.20731274601687058, 0.3870866878643596]"
21,2,"[0.21975440428730103, 0.3624296980606216]"
21,3,"[np.float64(0.21537820943303315), np.float64(0.357674859884336)]"
22,0,"[np.float64(0.15285186588961247), np.float64(-0.07141196350133669)]"
22,1,"[0.10920158709664951, -0.03079446178308567]"
22,2,"[0.14424340305501146, -0.03228037628441187]"
22,3,"[np.float64(0.16692481188731997), np.float64(-0.06633333728209392)]"
23,0,"[np.float64(0.03838949203388105), np.float64(-0.06253900610238347)]"
23,1,"[0.15441115999112276, 0.006156263816086555]"
23,2,"[0.1412613353891197, -0.00136300305007786]"
23,3,"[np.float64(0.0384203736014557), np.float64(-0.021493802179816834)]"
24,0,"[np.float64(0.08174844641412173), np.float64(0.20848796670185066)]"
24,1,"[0.008536602338450355, -0.050257750446774205]"
24,2,"[0.05057619980045305, 0.04685423436376916]"
24,3,"[np.float64(0.07978214705742485), np.float64(0.18685632372501032)]"
25,0,"[np.float64(0.019066257014826806), np.float64(0.21627514857963098)]"
25,1,"[-0.10157913206418248, 0.13601237682040435]"
25,2,"[-0.049125990077074966, 0.1691406245119461]"
25,3,"[np.float64(0.041113191324545405), np.float64(0.22481274874239043)]"
26,0,"[np.float64(-0.3537856922013962), np.float64(-0.052598255754114434)]"
26,1,"[-0.30745442678519436, 0.00416257258367092]"
26,2,"[-0.3168204533850128, 0.01143947346346394]"
26,3,"[np.float64(-0.3550349143640624), np.float64(-0.04426679506342242)]"
27,0,"[np.float64(0.20168740091794743), np.float64(0.011777524845051447)]"
27,1,"[0.2293397912156876, -0.06059183796839478]"
27,2,"[0.22302595498016886, -0.055453026524810566]"
27,3,"[0.22296093739250866, -0.06159824496628578]"
28,0,"[np.float64(0.031809165789148004), np.float64(-0.19943721562293323)]"
28,1,"[0.06255724446977484, -0.22426105530357004]"
28,2,"[0.05231789342703134, -0.22808061791841314]"
28,3,"[0.0376975661264097, -0.22121670762895607]"
29,0,"[np.float64(0.08425763582975765), np.float64(-0.01549785084399849)]"
29,1,"[0.23921423086372318, 0.02936507550036617]"
29,2,"[0.14279943971193917, -0.005712890977766852]"
29,3,"[np.float64(0.0762777268540215), np.float64(-0.026810662744760072)]"
30,0,"[np.float64(0.04108992013198295), np.float64(-0.04653678583092415)]"
30,1,"[0.1503120595700225, -0.15728120307662624]"
30,2,"[0.10375353971620445, -0.09402363409700755]"
30,3,"[np.float64(0.05160304445005301), np.float64(-0.04568953133160283)]"
31,0,"[np.float64(0.18617185002272557), np.float64(-0.025979568125656043)]"
31,1,"[0.2296527969490595, 0.31432122932143786]"
31,2,"[0.1985327311680941, 0.13273835919226726]"
31,3,"[np.float64(0.18692683856279882), np.float64(0.04197104298115649)]"
32,0,"[np.float64(-0.09519905297718749), np.float64(-0.09191097503422424)]"
32,1,"[0.018075312045864326, -0.07472849339164955]"
32,2,"[-0.04894206351036437, -0.09029003019240858]"
32,3,"[np.float64(-0.09519905297718749), np.float64(-0.09191097503422424)]"
33,0,"[np.float64(-0.05213327431881158), np.float64(0.021897890500749265)]"
33,1,"[-0.057193028890900006, -0.1267717275733654]"
33,2,"[-0.056712670835345924, -0.07097053959355545]"
33,3,"[np.float64(-0.049748757812224695), np.float64(0.009001289349942543)]"
34,0,"[np.float64(0.14064252550433848), np.float64(-0.2078615926829607)]"
34,1,"[0.13062076176592433, -0.23448278517288842]"
34,2,"[0.1403996406782397, -0.2139054250120297]"
34,3,"[np.float64(0.140374357000953), np.float64(-0.20571771099268474)]"
35,0,"[np.float64(0.12943441610670828), np.float64(0.16867466759745048)]"
35,1,"[0.018468162170106356, 0.10415824265809533]"
35,2,"[0.08645734368531169, 0.16459892641565443]"
35,3,"[np.float64(0.1395297001637524), np.float64(0.19894826373029117)]"
36,0,"[np.float64(0.34867934177861987), np.float64(-0.1653848384538836)]"
36,1,"[0.2957055106052938, -0.14766077871771183]"
36,2,"[0.32794084740515583, -0.16577670153028112]"
36,3,"[np.float64(0.35074164344701114), np.float64(-0.1656022833281658)]"
37,0,"[np.float64(-0.16896550384285258), np.float64(0.43510509178520623)]"
37,1,"[-0.18869592910042887, 0.38122161052291714]"
37,2,"[-0.1762542375668792, 0.4267971201028144]"
37,3,"[np.float64(-0.15783701833417524), np.float64(0.4487120428001493)]"
38,0,"[np.float64(-0.07620593864233183), np.float64(0.2892471130633651)]"
38,1,"[-0.0037254951682616014, 0.3024766006338563]"
38,2,"[-0.019224356861496296, 0.2957222063917316]"
38,3,"[np.float64(-0.065438111524633), np.float64(0.2707312455769691)]"
39,0,"[np.float64(0.213841025298161), np.float64(-0.19251886549445785)]"
39,1,"[0.19359200348099193, -0.05212026880833274]"
39,2,"[0.20631326388670354, -0.08673039449548214]"
39,3,"[np.float64(0.21788071851392493), np.float64(-0.14560460380317672)]"
40,0,"[np.float64(0.05452668134329927), np.float64(0.07215677372217139)]"
40,1,"[0.2002868038491441, -0.028217360865246146]"
40,2,"[0.1780469906331433, -0.0032024608942782494]"
40,3,"[np.float64(0.046495055080537834), np.float64(0.11896168469011409)]"
41,0,"[np.float64(0.203105220663696), np.float64(-0.004081560425210651)]"
41,1,"[0.2885234890992825, -0.08481593322602013]"
41,2,"[0.2475735829535634, -0.05568467385518761]"
41,3,"[np.float64(0.1873191153591959), np.float64(-0.009457125012227043)]"
42,0,"[np.float64(0.1964306751101008), np.float64(-0.21970649399191694)]"
42,1,"[0.12300054958488026, -0.08639171126173958]"
42,2,"[0.1894792397430714, -0.16727474524908903]"
42,3,"[np.float64(0.21538068660750825), np.float64(-0.1994081621099317)]"
43,0,"[np.float64(0.06402574906119825), np.float64(-0.11553078717762874)]"
43,1,"[0.0315214124449576, -0.14130654957463482]"
43,2,"[0.047271944509794675, -0.11305299749509364]"
43,3,"[np.float64(0.04947550040226602), np.float64(-0.11049673418051331)]"
44,0,"[np.float64(0.06785099549622788), np.float64(0.032509217825143516)]"
44,1,"[0.3990041692545241, -0.005783973454821775]"
44,2,"[0.2563892280466268, 0.028144657868188566]"
44,3,"[np.float64(0.06789292948932094), np.float64(0.04708878188002036)]"
45,0,"[np.float64(-0.1509198917027998), np.float64(-0.08448851714975726)]"
45,1,"[-0.17861632163034544, -0.08774951423550266]"
45,2,"[-0.16134280672778029, -0.08664830478696882]"
45,3,"[np.float64(-0.14578239359062642), np.float64(-0.08420047770462478)]"
46,0,"[np.float64(0.09139718530895546), np.float64(-0.2500789312051262)]"
46,1,"[0.17418550785591932, -0.04625380857441934]"
46,2,"[0.10343740594794976, -0.12053626345181553]"
46,3,"[np.float64(0.07405010499403561), np.float64(-0.19794630076770348)]"
47,0,"[np.float64(-0.31258764971858055), np.float64(-0.05939910229687993)]"
47,1,"[-0.2874835003357206, -0.08419850838518034]"
47,2,"[-0.29056320289877985, -0.053122691968331276]"
47,3,"[np.float64(-0.31258764971858055), np.float64(-0.05939910229687993)]"
48,0,"[np.float64(-0.1335420941030571), np.float64(-0.40690628427003606)]"
48,1,"[-0.022532930868380874, -0.29050875471283966]"
48,2,"[-0.03855017971636757, -0.3085147247297899]"
48,3,"[np.float64(-0.11144315499332533), np.float64(-0.38190532762412016)]"
49,0,"[np.float64(0.2741920231176761), np.float64(-0.009468152717330197)]"
49,1,"[0.14425032763893844, -0.012217782648554519]"
49,2,"[0.25021023591422215, -0.024954293075560744]"
49,3,"[np.float64(0.3278024189419261), np.float64(-0.02916644272721607)]"
50,0,"[np.float64(-0.08323205694460664), np.float64(0.25798500305152666)]"
50,1,"[-0.06905266182770925, 0.2628340340393733]"
50,2,"[-0.08146927770565096, 0.2586691641280346]"
50,3,"[np.float64(-0.0863203169230827), np.float64(0.257055290538721)]"
51,0,"[np.float64(-0.054520998242147095), np.float64(0.23764118006233798)]"
51,1,"[0.0787939284306045, 0.11787641930009687]"
51,2,"[0.04411944876312919, 0.14153874076873524]"
51,3,"[np.float64(-0.017505369004307034), np.float64(0.23736349155939562)]"
52,0,"[np.float64(-0.09644171581649), np.float64(0.04590041550142893)]"
52,1,"[-0.1254398457188941, 0.11565981454900132]"
52,2,"[-0.10336455480075148, 0.11228493611544149]"
52,3,"[np.float64(-0.09223965076254886), np.float64(0.064651858638497)]"
53,0,"[np.float64(-0.1990850777663073), np.float64(0.059660056386848875)]"
53,1,"[-0.2912916320332227, -0.19432812500809185]"
53,2,"[-0.2331561354798129, -0.13147654404992226]"
53,3,"[np.float64(-0.16045741830008936), np.float64(0.05397434089045708)]"
54,0,"[np.float64(-0.04215836980683593), np.float64(-0.4449400887628716)]"
54,1,"[0.006742999301723923, -0.18869945566939042]"
54,2,"[0.002155551896167812, -0.3052802180488468]"
54,3,"[np.float64(-0.030408871892188286), np.float64(-0.4108002086544265)]"
55,0,"[np.float64(-0.004837705435465838), np.float64(-0.13426075407789873)]"
55,1,"[0.022909220042429155, -0.1384067161918307]"
55,2,"[-0.004985233222811365, -0.1342360678020829]"
55,3,"[0.005893669468925694, -0.13463394542111057]"
56,0,"[np.float64(0.2281849769716431), np.float64(-0.17937324555055628)]"
56,1,"[0.23503363030332985, 0.15592167337100074]"
56,2,"[0.2317811917088819, -0.038341433637968284]"
56,3,"[np.float64(0.23618359208967327), np.float64(-0.18402253948448308)]"
57,0,"[np.float64(-0.1167031299933311), np.float64(-0.24141521204385338)]"
57,1,"[-0.08216798579544515, -0.3046959080437295]"
57,2,"[-0.0798521816881833, -0.30220277004054663]"
57,3,"[np.float64(-0.11260973217144554), np.float64(-0.2483787414579654)]"
58,0,"[np.float64(0.30998188796628734), np.float64(0.0018102734865717285)]"
58,1,"[0.23711651616074902, 0.037508676098163315]"
58,2,"[0.2845787120621722, 0.012147500907155342]"
58,3,"[0.2902289043384322, 0.010625772869894537]"
59,0,"[np.float64(-0.007537033533537015), np.float64(0.3287243884136021)]"
59,1,"[-0.042416143292981705, 0.26592412466497806]"
59,2,"[-0.02554595038260317, 0.3323624852788928]"
59,3,"[np.float64(-0.01317697576366219), np.float64(0.34778465949399073)]"
60,0,"[np.float64(0.1264202188155092), np.float64(0.030306081315322204)]"
60,1,"[0.12460532419708072, -0.0006536628634361413]"
60,2,"[0.13152964865630645, 0.026139911961769867]"
60,3,"[np.float64(0.123557225443961), np.float64(0.034256802613680394)]"
61,0,"[np.float64(0.014191845944134519), np.float64(0.08458658766696621)]"
61,1,"[-0.019226557919592737, 0.1940625561618863]"
61,2,"[0.00422600409990165, 0.08616834930503552]"
61,3,"[np.float64(0.020984343182661458), np.float64(0.06414078730512697)]"
62,0,"[np.float64(0.019197620639233946), np.float64(0.19810614740620053)]"
62,1,"[0.1813338925115635, 0.23437995360399477]"
62,2,"[0.07653766636555345, 0.19785382731210577]"
62,3,"[np.float64(0.00916489189752883), np.float64(0.18910124767782843)]"
63,0,"[np.float64(-0.31762287766951597), np.float64(-0.03461258676201744)]"
63,1,"[-0.2475114054335926, -0.06580191820576682]"
63,2,"[-0.29492303060483027, -0.0606379686628614]"
63,3,"[-0.3097073307298934, -0.054372262615645046]"
64,0,"[np.float64(0.17448022579321612), np.float64(-0.051604994555152175)]"
64,1,"[0.24098471519513923, -0.14682588923086998]"
64,2,"[0.17878979277028154, -0.08168279355137141]"
64,3,"[np.float64(0.1581621825825466), np.float64(-0.05385174472096412)]"
65,0,"[np.float64(-0.0199885982627447), np.float64(0.061578753829541144)]"
65,1,"[-0.30441332801067933, -0.005379972773315783]"
65,2,"[-0.21202619664371314, 0.020391281986242904]"
65,3,"[np.float64(-0.07988562797921024), np.float64(0.05989974247480248)]"
66,0,"[np.float64(-0.1123162739690727), np.float64(0.010441572939198786)]"
66,1,"[-0.07262502419320704, -0.14683006892602857]"
66,2,"[-0.11655580806519725, -0.03861120877904814]"
66,3,"[np.float64(-0.11914845997260382), np.float64(-0.026816641692941463)]"
67,0,"[np.float64(0.09989280923431834), np.float64(0.21571506510781802)]"
67,1,"[0.21728636563868103, 0.2060413593761684]"
67,2,"[0.16385401330069807, 0.23238595900524905]"
67,3,"[np.float64(0.09401434591615271), np.float64(0.23013397280895218)]"
68,0,"[np.float64(0.10459334447999717), np.float64(-0.16089954591271485)]"
68,1,"[0.06011567663904782, -0.16415534467915016]"
68,2,"[0.07977199728810055, -0.1693638967189568]"
68,3,"[np.float64(0.11007564186404849), np.float64(-0.15835969989991006)]"
69,0,"[np.float64(-0.08269248494043138), np.float64(0.048303541912763204)]"
69,1,"[-0.1457937323061139, -0.0039460212505179615]"
69,2,"[np.float64(-0.05774870776655358), np.float64(0.04936193225821778)]"
69,3,"[np.float64(-0.07935705136401228), np.float64(0.029192936923994633)]"
70,0,"[np.float64(-0.10747264894639513), np.float64(-0.08246825419625631)]"
70,1,"[-0.17402850921813215, 0.17841817980379301]"
70,2,"[-0.13994572752393034, 0.1355496939092979]"
70,3,"[np.float64(-0.09805285029117133), np.float64(-0.06084403746624792)]"
71,0,"[np.float64(-0.04472262179336198), np.float64(-0.028645434376018783)]"
71,1,"[-0.14662673569757462, -0.04416597609310746]"
71,2,"[-0.09446088048542503, -0.031069968559420055]"
71,3,"[np.float64(-0.050079966440889766), np.float64(-0.023794863258343332)]"
72,0,"[np.float64(0.21606893425818957), np.float64(0.26926606794781294)]"
72,1,"[0.009708816788930284, 0.2145349651489586]"
72,2,"[0.13597959158070014, 0.26926606794781294]"
72,3,"[np.float64(0.17974665825053637), np.float64(0.2758079419938968)]"
73,0,"[np.float64(-0.11893276410907049), np.float64(-0.35588484992186337)]"
73,1,"[-0.19297871491629232, -0.4466870817454629]"
73,2,"[-0.18395401962568292, -0.43062655463702415]"
73,3,"[-0.1694768766842099, -0.4113176964252786]"
74,0,"[np.float64(0.10291539669193024), np.float64(0.013121496830055882)]"
74,1,"[0.10596657405349857, 0.022523628640150867]"
74,2,"[0.10343583384003868, 0.01332397182568651]"
74,3,"[np.float64(0.10261479836271915), np.float64(0.013068445391027)]"
