context,p,decision
16,2,"[0.2740561904570391, -0.11386978583097507]"
16,3,"[np.float64(0.24374017086473262), np.float64(-0.0012474667001142886)]"
17,0,"[np.float64(0.3163834181902874), np.float64(0.25822295619036556)]"
17,1,"[0.2871514272035629, 0.15769632307150827]"
17,2,"[0.302139171588187, 0.22641326200320386]"
17,3,"[np.float64(0.3123813143256168), np.float64(0.23953329682850016)]"
18,0,"[np.float64(-0.0262179582073096), np.float64(0.18981158090111705)]"
18,1,"[-0.10566662131001825, 0.024950527000391198]"
18,2,"[-0.0848628196415897, 0.1469694225603423]"
18,3,"[np.float64(-0.055760969474425964), np.float64(0.16222558220577332)]"
19,0,"[np.float64(0.32459772809826903), np.float64(-0.17617978989653207)]"
19,1,"[0.3135884213512437, 0.042768859923087835]"
19,2,"[0.322257576783889, -0.07722997852249973]"
19,3,"[np.float64(0.3234905788467761), np.float64(-0.10292405574388824)]"
20,0,"[np.float64(0.31419092372487273), np.float64(-0.3350109265941547)]"
20,1,"[0.043738953609173514, -0.23794926626505816]"
20,2,"[0.09123574077661502, -0.25018343218782735]"
20,3,"[np.float64(0.25388208085483643), np.float64(-0.3057169902359593)]"
21,0,"[np.float64(0.20212579373419143), np.float64(0.041080237634945005)]"
21,1,"[0.10112651610042127, -0.15272068041916106]"
21,2,"[0.1414617844548441, -0.07917664533912594]"
21,3,"[0.1414617844548441, -0.07917664533912594]"
22,0,"[np.float64(-0.08804865784246961), np.float64(-0.08348916451514685)]"
22,1,"[-0.05805279153281815, -0.20606843660147742]"
22,2,"[-0.05805279153281815, -0.20606843660147742]"
22,3,"[np.float64(-0.08201457487126307), np.float64(-0.1083465750446577)]"
23,0,"[np.float64(0.46082577688301785), np.float64(-0.31250547139939094)]"
23,1,"[0.45988173019012485, -0.14192774272659997]"
23,2,"[0.4595051133683082, -0.22269966240391947]"
23,3,"[0.45938029807011294, -0.17032482054865516]"
24,0,"[np.float64(0.4326985550534389), np.float64(-0.0019399223391387832)]"
24,1,"[0.23331271057983305, -0.2629612265409561]"
24,2,"[0.34245418855783544, -0.1275458749041093]"
24,3,"[0.3338743712156629, -0.14074147203805587]"
25,0,"[np.float64(0.2319778859323478), np.float64(0.17992378873294518)]"
25,1,"[-0.00258572514423646, 0.026123170073979643]"
25,2,"[0.15356434167469554, 0.13808481299746436]"
25,3,"[np.float64(0.21483554515630726), np.float64(0.1674755792222451)]"
26,0,"[np.float64(0.026271899935809306), np.float64(-0.08146940339573268)]"
26,1,"[-0.011675324984292149, -0.04042320907440542]"
26,2,"[np.float64(-0.0010029171780771284), np.float64(-0.04829184196788584)]"
26,3,"[np.float64(-0.02016266132397905), np.float64(-0.038177981474825096)]"
27,0,"[np.float64(0.16278337264126164), np.float64(-0.09911435080701489)]"
27,1,"[0.039726346355520276, -0.030667952762783796]"
27,2,"[np.float64(0.07068247888244165), np.float64(-0.057249208549968074)]"
27,3,"[np.float64(0.15135496499603066), np.float64(-0.08519819999407907)]"
28,0,"[np.float64(-0.19557237296362806), np.float64(0.1857631483744912)]"
28,1,"[0.02273988175358581, -0.0326686010660788]"
28,2,"[-0.044814923049365823, 0.03492701283152258]"
28,3,"[-0.10405432121584166, 0.08836954186685944]"
29,0,"[np.float64(0.36764743623956436), np.float64(0.006801682482122054)]"
29,1,"[0.04685759095462989, -0.030495097963816723]"
29,2,"[0.17995094801343947, -0.02193556392368716]"
29,3,"[0.06908938770489932, -0.03631937298037802]"
30,0,"[np.float64(-0.16847880951522765), np.float64(0.25162271062479574)]"
30,1,"[-0.1248767641315642, 0.08559145790756206]"
30,2,"[np.float64(-0.11987129114727844), np.float64(0.1101595769998224)]"
30,3,"[-0.11754121038106127, 0.060683329994328045]"
31,0,"[np.float64(-0.03277526430803834), np.float64(0.17989701167705735)]"
31,1,"[0.09228996548563184, 0.056774790399021835]"
31,2,"[np.float64(0.0881068364812006), np.float64(0.11202089792457623)]"
31,3,"[0.10549199105735234, 0.0977517663643366]"
32,0,"[np.float64(-0.1898780459766347), np.float64(0.004335643312074172)]"
32,1,"[0.010705888073263597, 0.05039470789394305]"
32,2,"[np.float64(-0.13512373831177654), np.float64(-0.008271770216878943)]"
32,3,"[0.0005083200097465539, 0.035838502520904224]"
33,0,"[np.float64(0.07723611419849793), np.float64(0.015558200837426983)]"
33,1,"[-0.017947920475991357, -0.03946010593377794]"
33,2,"[0.014118918593161778, -0.04784035197793788]"
33,3,"[np.float64(0.042184858193306474), np.float64(-0.032061194506600194)]"
34,0,"[np.float64(0.0558233931574422), np.float64(-0.1184622369221866)]"
34,1,"[0.11130625470869998, 0.02725441550671395]"
34,2,"[np.float64(0.06254589934060559), np.float64(-0.09841893171750574)]"
34,3,"[np.float64(0.07041171451914799), np.float64(-0.07802461791549402)]"
35,0,"[np.float64(-0.14386567037371498), np.float64(0.008685022191666725)]"
35,1,"[0.012014049894930472, -0.00874168166117743]"
35,2,"[np.float64(-0.06264435654862226), np.float64(-0.006101827395850336)]"
35,3,"[-0.025394194958138036, -0.006903905242819371]"
36,0,"[np.float64(0.13269910652036956), np.float64(-0.14398184469162706)]"
36,1,"[-0.023969176095488723, 0.016947776691622063]"
36,2,"[np.float64(0.12715753689293946), np.float64(-0.11720551916758894)]"
36,3,"[0.014938071836230415, -0.02873314050353285]"
37,0,"[np.float64(0.35401628948577235), np.float64(-0.026749952035562567)]"
37,1,"[0.008648258066283547, 0.03055335233512848]"
37,2,"[np.float64(0.2442949374057796), np.float64(-0.03474010323534567)]"
37,3,"[np.float64(0.2593962211546267), np.float64(-0.03612231855628698)]"
38,0,"[np.float64(0.025547629200921747), np.float64(-0.1419688732914057)]"
38,1,"[-0.014242217855305606, 0.01365286792883793]"
38,2,"[0.018909655204904625, -0.0939874574551984]"
38,3,"[-0.0013291956441135386, -0.030543743343294783]"
0,0,"[np.float64(0.20782667650322914), np.float64(0.23131852188933594)]"
0,1,"[0.054761295785375, 0.12811355435475438]"
0,2,"[0.18043585725295777, 0.17953693454302888]"
0,3,"[0.16296721984626777, 0.16067571885761928]"
1,0,"[np.float64(-0.034159813148041535), np.float64(-0.03860377765674772)]"
1,1,"[0.12907743995150806, 0.17159736291164648]"
1,2,"[0.041791091370423195, 0.0531940186745577]"
1,3,"[0.10425320705484269, 0.13263533096935104]"
2,0,"[np.float64(0.12834408847851514), np.float64(0.059734438542035966)]"
2,1,"[0.0717632106268091, 0.006859695186378273]"
2,2,"[0.0717632106268091, 0.006859695186378273]"
2,3,"[np.float64(0.12834408847851514), np.float64(0.059734438542035966)]"
3,0,"[np.float64(0.6121095263683661), np.float64(0.04972448143183497)]"
3,1,"[0.5078603955935104, -0.11788504713123957]"
3,2,"[0.527890722710208, -0.07217200627086238]"
3,3,"[0.5264804892732937, -0.0746417830636338]"
4,0,"[np.float64(-0.4630817352078329), np.float64(0.2989872454982835)]"
4,1,"[-0.2802682671932726, 0.28663783503427454]"
4,2,"[-0.3338079971162936, 0.2996735372624093]"
4,3,"[np.float64(-0.420387309114888), np.float64(0.29613562981679614)]"
5,0,"[np.float64(0.1074777685558815), np.float64(-0.06061348573164583)]"
5,1,"[0.17868821417500952, 0.17776071443887095]"
5,2,"[0.1366676285318397, 0.046403524248298036]"
5,3,"[np.float64(0.12700639200112268), np.float64(0.0034919971099911518)]"
6,0,"[np.float64(-0.24257751278240086), np.float64(-0.16535417426346916)]"
6,1,"[-0.2414687642159221, 0.000357690116101185]"
6,2,"[-0.24744541550654836, -0.11545594515496702]"
6,3,"[-0.248875114858538, -0.10338372960449208]"
7,0,"[np.float64(-0.002295533894810714), np.float64(-0.04062656572830381)]"
7,1,"[-0.27431671491645937, 0.21483661034600102]"
7,2,"[-0.27431671491645937, 0.21483661034600102]"
7,3,"[np.float64(-0.07415671512960405), np.float64(0.03823144713352167)]"
8,0,"[np.float64(0.07885098494489964), np.float64(0.2898921686040491)]"
8,1,"[0.01972362542928901, -0.09896413120286252]"
8,2,"[0.04050647368983113, 0.03088300000458067]"
8,3,"[np.float64(0.067282565268581), np.float64(0.19106768024713525)]"
9,0,"[np.float64(0.19321833152488208), np.float64(0.08113091416445463)]"
9,1,"[0.17221130275330288, 0.17065609983237806]"
9,2,"[0.1626232390882781, 0.12138350379366569]"
9,3,"[0.16213083905834527, 0.14962027206017398]"
10,0,"[np.float64(0.47414967648017825), np.float64(0.4940001646368515)]"
10,1,"[0.193979686283919, 0.0948481663576935]"
10,2,"[0.30921671212200985, 0.2702345532447517]"
10,3,"[np.float64(0.36965626644866395), np.float64(0.35592385230269485)]"
11,0,"[np.float64(-0.04221588004882086), np.float64(0.0210608832974701)]"
11,1,"[0.1013823952316514, -0.06652939486010229]"
11,2,"[0.0547825525794237, -0.024662802220833946]"
11,3,"[0.06457574648170039, -0.03159107786466922]"
12,0,"[np.float64(0.3929776227159926), np.float64(-0.0595273985117133)]"
12,1,"[0.2106261481772523, -0.10081626479768391]"
12,2,"[0.3085037667739982, -0.07960529272077271]"
12,3,"[0.2819225284920285, -0.08698146238495018]"
13,0,"[np.float64(0.009095443276538884), np.float64(0.1087019800930649)]"
13,1,"[-0.1427849675886389, 0.06976419697600393]"
13,2,"[-0.05850495784777403, 0.10310033688743107]"
13,3,"[np.float64(-0.04284469314885854), np.float64(0.10363658775368516)]"
14,0,"[np.float64(0.2900336470054639), np.float64(0.12205637496010968)]"
14,1,"[-0.1329465038063312, 0.27906312259068533]"
14,2,"[-0.03785335688260605, 0.25109269539377843]"
14,3,"[0.03926269028806101, 0.22105991453979873]"
15,0,"[np.float64(0.415484435577193), np.float64(0.11566471916930612)]"
15,1,"[0.5033843464398822, 0.13865711137824133]"
15,2,"[0.44952503496344165, 0.11353766651358178]"
15,3,"[0.4759651881948178, 0.12627914407863322]"
16,0,"[np.float64(0.3814097007352008), np.float64(-0.18840608616251153)]"
16,1,"[0.33703527026214186, -0.27263188530764604]"
16,2,"[0.3614231695392464, -0.22302479570723216]"
16,3,"[np.float64(0.3814097007352008), np.float64(-0.18840608616251153)]"
17,0,"[np.float64(0.2788998386647877), np.float64(0.3412665299076748)]"
17,1,"[0.08524745682025545, -0.19547208600560118]"
17,2,"[0.20182212914095887, 0.02638322818769126]"
17,3,"[np.float64(0.2340593502016334), np.float64(0.1280670395641044)]"
18,0,"[np.float64(-0.22204484821864068), np.float64(0.22862457389985114)]"
18,1,"[-0.07758871952525499, -0.05940231453410824]"
18,2,"[-0.1397491802683653, 0.04007992064395219]"
18,3,"[np.float64(-0.2027178778494187), np.float64(0.18118346452483758)]"
19,0,"[np.float64(0.5270492879077777), np.float64(-0.0676667858162174)]"
19,1,"[0.4165553346623609, -0.05444753851369952]"
19,2,"[0.4690427341729357, -0.06441104660233454]"
19,3,"[np.float64(0.4967744874000184), np.float64(-0.06615883360764371)]"
20,0,"[np.float64(0.07596225822024419), np.float64(-0.27319407427204706)]"
20,1,"[0.1558703658145181, -0.21417381579527414]"
20,2,"[0.14339416959561224, -0.23373966124768192]"
20,3,"[np.float64(0.09686279965707953), np.float64(-0.2628890510935517)]"
21,0,"[np.float64(0.14933280380531594), np.float64(-0.08641389944117372)]"
21,1,"[-0.19685634579713043, -0.005370123780127911]"
21,2,"[0.0033439912896102014, -0.0559233124114854]"
21,3,"[np.float64(0.03980311220707553), np.float64(-0.06387211282215458)]"
22,0,"[np.float64(0.24378527988472137), np.float64(-0.12828894045928393)]"
22,1,"[0.34184192062731067, -0.14018762682047872]"
22,2,"[0.3352519806308892, -0.1555220881156575]"
22,3,"[0.3324569597771069, -0.15619938114974957]"
23,0,"[np.float64(-0.1850346202460911), np.float64(-0.08040122421182672)]"
23,1,"[0.08683991649449015, -0.14464729293852724]"
23,2,"[-0.0816624875303694, -0.11544854441364642]"
23,3,"[np.float64(-0.16853676788949778), np.float64(-0.08779665387601636)]"
24,0,"[np.float64(0.04433252606787262), np.float64(0.006590197586766586)]"
24,1,"[-0.09730960906849825, 0.06619321743729818]"
24,2,"[-0.021808306946274135, 0.032939275815114785]"
24,3,"[np.float64(0.010426379722206426), np.float64(0.020744483891936283)]"
25,0,"[np.float64(-0.26376087201220744), np.float64(0.2558002784346994)]"
25,1,"[-0.045761338462612496, -0.009653860226970516]"
25,2,"[-0.0464562405420463, -0.0030408943749991174]"
25,3,"[np.float64(-0.1436432901180257), np.float64(0.09463711167359105)]"
26,0,"[np.float64(-0.04361622253259748), np.float64(0.03877753830581407)]"
26,1,"[0.07118517102917934, -0.0009580533970921529]"
26,2,"[-0.003969351952777506, 0.03970801063427775]"
26,3,"[np.float64(-0.029452609218375045), np.float64(0.050729967050879524)]"
27,0,"[np.float64(-0.139016944959511), np.float64(0.08674133677648257)]"
27,1,"[-0.013029375949736192, -0.04383959396803255]"
27,2,"[-0.07804714503574037, 0.017169127074582048]"
27,3,"[-0.03228660107026837, -0.027750669401392314]"
28,0,"[np.float64(-0.12373526929213402), np.float64(0.24574259916102664)]"
28,1,"[0.001215310382729748, 0.13201264048852485]"
28,2,"[np.float64(-0.11489823681300798), np.float64(0.2399868055622765)]"
28,3,"[np.float64(-0.11781392043808006), np.float64(0.23923949938052705)]"
29,0,"[np.float64(-0.30498397363972396), np.float64(-0.26577305717202415)]"
29,1,"[0.0407169781841564, -0.055735428250443475]"
29,2,"[-0.1324249268817891, -0.2022060439628926]"
29,3,"[-0.0346193390269056, -0.14488605479466274]"
30,0,"[np.float64(0.30293424408521363), np.float64(0.04357650417130425)]"
30,1,"[0.28204193459595917, -0.1399161186916441]"
30,2,"[np.float64(0.27416069913173635), np.float64(-0.030132996688839425)]"
30,3,"[np.float64(0.27416069913173635), np.float64(-0.030132996688839425)]"
31,0,"[np.float64(0.04853053552295205), np.float64(-0.34711947109706276)]"
31,1,"[0.03216194706743041, -0.13076283901912727]"
31,2,"[np.float64(0.04271166750888897), np.float64(-0.3238594948551731)]"
31,3,"[np.float64(0.04083983511030097), np.float64(-0.3135030406712329)]"
32,0,"[np.float64(0.35489274628146), np.float64(0.15704621786769285)]"
32,1,"[0.30835659052047304, 0.08624579879129299]"
32,2,"[0.3041696933804383, 0.08668742934688894]"
32,3,"[np.float64(0.33450770751408765), np.float64(0.13823301629091644)]"
33,0,"[np.float64(-0.004886526886601711), np.float64(0.01317384021730994)]"
33,1,"[0.07681592685701545, 0.04135362024632903]"
33,2,"[np.float64(0.05439299628295398), np.float64(0.028575344335576132)]"
33,3,"[np.float64(0.013464922164102944), np.float64(0.016775832340437336)]"
34,0,"[np.float64(0.2650918882214969), np.float64(0.036336226430894236)]"
34,1,"[-0.015711894540703857, 0.08399301193215121]"
34,2,"[-0.014425282195347482, 0.08314549261272242]"
34,3,"[np.float64(0.15329223508461437), np.float64(0.0693966087841971)]"
35,0,"[np.float64(0.27894814058216894), np.float64(-0.010141778236023764)]"
35,1,"[0.022911467284669723, 0.030150775042139404]"
35,2,"[np.float64(0.16752836624220835), np.float64(-0.061811499923763044)]"
35,3,"[np.float64(0.2470727994709069), np.float64(-0.058658666270082)]"
36,0,"[np.float64(-0.12088743728762011), np.float64(-0.029472558003146354)]"
36,1,"[0.05220122214034488, -0.008152620106248678]"
36,2,"[np.float64(-0.005428667739300744), np.float64(-0.028817250542832948)]"
36,3,"[0.030597918179769167, -0.01582705303777597]"
37,0,"[np.float64(-0.05613378543239658), np.float64(-0.14669578114253035)]"
37,1,"[-0.0593587726841735, 0.021137240530808156]"
37,2,"[-0.055947142756450775, 0.004592040575468581]"
37,3,"[-0.036229401496234825, -0.02954938582853038]"
38,0,"[np.float64(0.21912120336039712), np.float64(-0.056915236158991786)]"
38,1,"[0.03308528129609303, 0.04134221628950602]"
38,2,"[0.0823435148282338, -0.004553193603186744]"
38,3,"[np.float64(0.1494368443909743), np.float64(-0.043195572651361466)]"
0,0,"[np.float64(0.073732585760514), np.float64(-0.08488484216961473)]"
0,1,"[0.09845143403067703, 0.01674105389813567]"
0,2,"[0.0942058215458386, -0.010779670495067478]"
0,3,"[0.0954464604859026, -0.00705557009792053]"
1,0,"[np.float64(0.10923849085212209), np.float64(0.1948873729694383)]"
1,1,"[-0.1696907971221899, 0.0518030555463198]"
1,2,"[-0.053672905534003904, 0.11696261707153004]"
1,3,"[-0.03247535497041837, 0.13009552395079818]"
2,0,"[np.float64(0.13369673964812367), np.float64(0.45781244597155263)]"
2,1,"[-0.16782125243451584, 0.11952896176907327]"
2,2,"[-0.017854899716944907, 0.2634146282559553]"
2,3,"[np.float64(0.04108547507505089), np.float64(0.33558541963630145)]"
3,0,"[np.float64(0.1692112543836523), np.float64(0.03507034896417445)]"
3,1,"[-0.07804767570470192, 0.08164294171099196]"
3,2,"[0.0609124537730555, 0.045186531906273]"
3,3,"[np.float64(0.07703771170410058), np.float64(0.04456102735488983)]"
4,0,"[np.float64(-0.5395588674023223), np.float64(-0.2917484399826614)]"
4,1,"[-0.1692252707388355, -0.3522494736183441]"
4,2,"[-0.17710800997579237, -0.35321135349466304]"
4,3,"[-0.2288729606234211, -0.34639690474845597]"
5,0,"[np.float64(0.25749020811394574), np.float64(0.09247445036167276)]"
5,1,"[0.3508576049690116, 0.1608467701643923]"
5,2,"[0.31311869680603555, 0.13427618514608056]"
5,3,"[np.float64(0.2707468971809711), np.float64(0.09856607390409056)]"
6,0,"[np.float64(0.21164401097772548), np.float64(0.05216513903922651)]"
6,1,"[0.13519052442860352, 0.007070638785224938]"
6,2,"[0.1633740517824236, -0.009699112768430579]"
6,3,"[0.13890963151471453, -0.006308163640447589]"
7,0,"[np.float64(0.6219882884378658), np.float64(0.2333106093317741)]"
7,1,"[0.26409135976073267, 0.18096833627886097]"
7,2,"[0.3969306454469472, 0.19617834390055197]"
7,3,"[np.float64(0.5560597411704291), np.float64(0.22025315556654534)]"
8,0,"[np.float64(-0.1841930076086747), np.float64(0.14414626815949333)]"
8,1,"[-0.2372306940530832, 0.23631871505073276]"
8,2,"[-0.22783067434403353, 0.22960539616159414]"
8,3,"[-0.2091329942759312, 0.215009095372406]"
9,0,"[np.float64(0.45632117711692105), np.float64(-0.08386086744643402)]"
9,1,"[0.004730888080654742, -0.00799432926477725]"
9,2,"[0.25564290847695653, -0.056296348197385396]"
9,3,"[np.float64(0.3706048377545445), np.float64(-0.06784966136759672)]"
10,0,"[np.float64(0.17085899724975742), np.float64(-0.25384949465507733)]"
10,1,"[0.08162964466493926, -0.171862384342749]"
10,2,"[0.1377117204914564, -0.215899640859793]"
10,3,"[0.10739946939466494, -0.18703910016204042]"
11,0,"[np.float64(0.10632959965843634), np.float64(-0.12053673956129964)]"
11,1,"[-0.006628565785867624, -0.0576933155831756]"
11,2,"[0.06815820393738989, -0.1262661316631368]"
11,3,"[0.0329791757595424, -0.09371762845422343]"
12,0,"[np.float64(0.22099594859388128), np.float64(0.07583164975138046)]"
12,1,"[0.09016061232723474, 0.06460729263921182]"
12,2,"[0.16999356186038678, 0.0791645969517367]"
12,3,"[np.float64(0.19210369074397088), np.float64(0.06595951210376802)]"
13,0,"[np.float64(0.435568746888482), np.float64(0.29751278817938204)]"
13,1,"[-0.04867715977844169, -0.10121963778283372]"
13,2,"[0.19225844972347625, 0.11655135363166098]"
13,3,"[np.float64(0.2510534355138718), np.float64(0.15484747851127922)]"
14,0,"[np.float64(0.24319356173296666), np.float64(-0.3219044808250153)]"
14,1,"[0.12392549519380672, 0.0737218043805528]"
14,2,"[0.19174072040678952, -0.13685871065445593]"
14,3,"[np.float64(0.21600540289375758), np.float64(-0.19951949205869943)]"
15,0,"[np.float64(0.0757302992678162), np.float64(-0.06003928533467143)]"
15,1,"[0.0924342287140445, -0.0042365148718797735]"
15,2,"[0.0761924618732688, 0.0019256567771799293]"
15,3,"[0.0772233235763649, 0.0027405948953504594]"
16,0,"[np.float64(-0.04866824134550585), np.float64(0.17131226384273313)]"
16,1,"[-0.02782471292261136, 0.2905185849321514]"
16,2,"[-0.0404609916220982, 0.25615410323410287]"
16,3,"[np.float64(-0.04176607143281772), np.float64(0.19817498938271583)]"
17,0,"[np.float64(-0.19213857274791044), np.float64(0.29608568331346197)]"
17,1,"[-0.16161394202980267, 0.02629569131762355]"
17,2,"[-0.1602139759710001, 0.03466029520611398]"
17,3,"[np.float64(-0.17282464081806098), np.float64(0.21025956004801116)]"
18,0,"[np.float64(-0.2133273900036578), np.float64(0.14417588933659253)]"
18,1,"[-0.1293202970377596, -0.11707146539544497]"
18,2,"[-0.1706967124977301, 0.026940108045736624]"
18,3,"[np.float64(-0.20735420829909745), np.float64(0.134357549107555)]"
19,0,"[np.float64(0.11640735242017611), np.float64(0.674600418875298)]"
19,1,"[0.12399096134763835, 0.35597000371435417]"
19,2,"[0.12161202542764377, 0.39381982286153894]"
19,3,"[np.float64(0.11748838903898347), np.float64(0.5837893705322647)]"
20,0,"[np.float64(0.15121819625670183), np.float64(-0.26118434019295245)]"
20,1,"[-0.021466099153729608, -0.14616658188900158]"
20,2,"[-0.021466099153729608, -0.14616658188900158]"
20,3,"[0.008189850687234206, -0.17868858124483047]"
21,0,"[np.float64(0.47939006533961215), np.float64(0.13856967405003492)]"
21,1,"[0.39585234500422467, -0.16426795592646448]"
21,2,"[0.43119861534202975, -0.03715849407395522]"
21,3,"[np.float64(0.4572031516792171), np.float64(0.04956931095144762)]"
22,0,"[np.float64(0.4271823910858179), np.float64(-0.04936752673443606)]"
22,1,"[-0.10384979726808324, -0.043540368792652134]"
22,2,"[-0.0056284178334177065, -0.04607642119147015]"
22,3,"[np.float64(0.19976853533393302), np.float64(-0.04764740243210533)]"
23,0,"[np.float64(0.018656620362874674), np.float64(-0.09599285301485201)]"
23,1,"[0.07801747620199265, -0.23180987450170587]"
23,2,"[0.05186425309508649, -0.15234013090512555]"
23,3,"[np.float64(0.045013367930854545), np.float64(-0.1426543166519667)]"
24,0,"[np.float64(0.6047531263358681), np.float64(0.47189626237114557)]"
24,1,"[0.46674681209467295, 0.04765709120216789]"
24,2,"[0.5471349292635823, 0.24419211873348975]"
24,3,"[np.float64(0.5876201821522067), np.float64(0.3655755433815955)]"
25,0,"[np.float64(-0.015330772910567309), np.float64(-0.1001730224528768)]"
25,1,"[-0.052392185415296666, -0.09215741262501603]"
25,2,"[np.float64(-0.05532925933693602), np.float64(-0.11775054159811363)]"
25,3,"[-0.06343070162579456, -0.09762050284889781]"
26,0,"[np.float64(0.14155371656658758), np.float64(0.09920163161379149)]"
26,1,"[0.02887053865399956, 0.027051055779255553]"
26,2,"[0.07250502337840134, 0.0685452233379045]"
26,3,"[np.float64(0.1251537271153677), np.float64(0.09959785972892185)]"
27,0,"[np.float64(-0.20366767805898656), np.float64(0.25397938021271815)]"
27,1,"[-0.071911528610305, -0.02075204724589843]"
27,2,"[-0.08126798746435344, 0.09975536135844684]"
27,3,"[-0.0665043185322102, -0.011331934446383439]"
28,0,"[np.float64(0.11620471930377516), np.float64(-0.21474173841303013)]"
28,1,"[0.05679058976911784, -0.08040798234655759]"
28,2,"[np.float64(0.08459964945053725), np.float64(-0.20634033453855097)]"
28,3,"[0.06310154065682318, -0.18643801576003294]"
29,0,"[np.float64(0.023062978027277286), np.float64(-0.03221429248661381)]"
29,1,"[0.07735062291398412, 0.18529660222298866]"
29,2,"[0.09587415710790986, 0.0425386528127695]"
29,3,"[np.float64(0.0385404126971953), np.float64(-0.02168429271527999)]"
30,0,"[np.float64(-0.17385374616575228), np.float64(0.15704351667079627)]"
30,1,"[-0.0007778689594772834, 0.10795720929776892]"
30,2,"[np.float64(-0.10693493130515994), np.float64(0.15035378486227388)]"
30,3,"[-0.0739718785663582, 0.14117183936500727]"
31,0,"[np.float64(0.2928432544704632), np.float64(-0.2655800532470407)]"
31,1,"[0.06928973227079183, -0.08683655060638192]"
31,2,"[np.float64(0.22823572881065332), np.float64(-0.22330938804848982)]"
31,3,"[np.float64(0.2720020148011008), np.float64(-0.23597148660798953)]"
32,0,"[np.float64(0.14128979249003554), np.float64(-0.04889524872412089)]"
32,1,"[0.02584571013223466, 0.012569706050458842]"
32,2,"[0.056719177374488894, -0.0021095988265119932]"
32,3,"[0.026828015771757748, 0.014090609884823354]"
33,0,"[np.float64(-0.006121587464461985), np.float64(0.33388228179662355)]"
33,1,"[-0.007608615899231723, 0.017291262689810596]"
33,2,"[np.float64(-0.005748444425365053), np.float64(0.294445075868546)]"
33,3,"[np.float64(-0.003319761220322008), np.float64(0.22893550576920854)]"
34,0,"[np.float64(0.42491370479400536), np.float64(0.11265562358442033)]"
34,1,"[0.060576423333504874, 0.04188960337976737]"
34,2,"[0.09338517801595124, 0.05412366528179208]"
34,3,"[0.08874348148723349, 0.05189386736575902]"
35,0,"[np.float64(0.09465266631379837), np.float64(-0.08822172967597464)]"
35,1,"[-0.04437180145228402, -0.029563208886476032]"
35,2,"[np.float64(0.09123124181647493), np.float64(-0.08938781632048229)]"
35,3,"[np.float64(0.055477827733479354), np.float64(-0.11326890482217723)]"
36,0,"[np.float64(0.07149809288561833), np.float64(-0.08865634654038215)]"
36,1,"[0.008774261126942268, 0.025535798983659347]"
36,2,"[np.float64(0.0704286481587737), np.float64(-0.07415513274671053)]"
36,3,"[0.0036915827074215056, 0.016882292936893813]"
37,0,"[np.float64(0.20463053513495033), np.float64(-0.04190225652579539)]"
37,1,"[-0.026504934562869377, 0.018446533415091233]"
37,2,"[0.013107829681243795, -0.019393147913120176]"
37,3,"[np.float64(0.1555423093685435), np.float64(-0.058595677084756076)]"
38,0,"[np.float64(0.2610353128255147), np.float64(-0.12154653702898145)]"
38,1,"[0.026177296070424457, 0.03787494964377585]"
38,2,"[np.float64(0.11038271808040728), np.float64(-0.03411613557498833)]"
38,3,"[0.07801691945799881, 0.029935635236413044]"
0,0,"[np.float64(0.28473182795805957), np.float64(0.039353131864311774)]"
0,1,"[0.12684779480567063, -0.12168078989720735]"
0,2,"[0.2298986642211144, -0.03536589188385725]"
0,3,"[np.float64(0.2773826540585252), np.float64(0.03116946224384219)]"
1,0,"[np.float64(0.0657373456532926), np.float64(-0.07309138817331222)]"
1,1,"[0.0930877602770018, 0.062011979080005414]"
1,2,"[0.09824791563312392, -0.00187307698847472]"
1,3,"[np.float64(0.08669920163348532), np.float64(-0.032727850718939244)]"
2,0,"[np.float64(-0.27042792306436475), np.float64(0.2721231733061446)]"
2,1,"[-0.24905009023613953, 0.0972899764041957]"
2,2,"[-0.247055060887034, 0.2103765170497234]"
2,3,"[np.float64(-0.25403584769834964), np.float64(0.229102396211149)]"
3,0,"[np.float64(0.15913458904750652), np.float64(-0.2798146678139108)]"
3,1,"[0.10243478116314478, 0.14072644424797112]"
3,2,"[0.10965962090313455, 0.01849290707462503]"
3,3,"[0.10099390388106567, 0.06210055979666676]"
4,0,"[np.float64(0.033166740343948224), np.float64(0.11722314247683843)]"
4,1,"[-0.21713732981157524, -0.01168502692991542]"
4,2,"[-0.07642478739184529, 0.08543713629180252]"
4,3,"[np.float64(-0.0396483927598759), np.float64(0.09765083898563183)]"
5,0,"[np.float64(0.16071701158987928), np.float64(0.26519915687039874)]"
5,1,"[0.055902671480886165, 0.07731950505831725]"
5,2,"[0.07580049535922942, 0.12707683228134486]"
5,3,"[0.0718933790655473, 0.11882504921766834]"
6,0,"[np.float64(0.23272229062504599), np.float64(-0.05077250202235786)]"
6,1,"[0.016299818616189125, -0.3265276413988333]"
6,2,"[0.06962433312683365, -0.23639814447342689]"
6,3,"[np.float64(0.18679599616537268), np.float64(-0.10447471501822508)]"
7,0,"[np.float64(0.2407154555537632), np.float64(-0.2167093918772893)]"
7,1,"[0.3239502958583327, 0.0667282004507637]"
7,2,"[0.32043394050673, 0.042346383646584454]"
7,3,"[np.float64(0.26312545432759726), np.float64(-0.14233810810785036)]"
8,0,"[np.float64(0.6135069981660572), np.float64(0.07333595582003144)]"
8,1,"[0.24127874336804303, 0.20907418520874071]"
