context,p,decision
7,1,"[-0.028031225131809223, -0.22008445347467948]"
7,2,"[-0.13162975786342684, -0.22306839195590342]"
7,3,"[np.float64(-0.2109413122299235), np.float64(-0.21621960998117123)]"
8,0,"[np.float64(-0.26004758336352707), np.float64(0.3053946583908044)]"
8,1,"[-0.09676193324016666, 0.47453957465594865]"
8,2,"[-0.18151156760126055, 0.3870618759579293]"
8,3,"[np.float64(-0.23480976132134168), np.float64(0.3249901002548029)]"
9,0,"[np.float64(0.10183163861356209), np.float64(-0.27422140155361163)]"
9,1,"[0.0026471356574149247, -0.3126602592087455]"
9,2,"[0.05826691582364069, -0.287450081267039]"
9,3,"[np.float64(0.09556983290486844), np.float64(-0.2785194952334432)]"
10,0,"[np.float64(-0.018442751769528618), np.float64(-0.058750216096289026)]"
10,1,"[-0.08317451214229549, -0.08731459128446455]"
10,2,"[-0.05132250432853799, -0.07587164229936567]"
10,3,"[np.float64(-0.03067080723873704), np.float64(-0.06622087842645792)]"
11,0,"[np.float64(-0.4800739352185051), np.float64(-0.25975253540087245)]"
11,1,"[-0.3888142415855854, -0.08639460706729694]"
11,2,"[-0.4488116572797819, -0.17929022761511987]"
11,3,"[np.float64(-0.4800739352185051), np.float64(-0.25975253540087245)]"
12,0,"[np.float64(0.2523905784131416), np.float64(-0.3039621050022436)]"
12,1,"[0.26115636893301125, -0.40410181542340584]"
12,2,"[0.25145823426440944, -0.37983938969044256]"
12,3,"[np.float64(0.25146267258352273), np.float64(-0.3282100468804535)]"
13,0,"[np.float64(0.2052602827939139), np.float64(-0.05720303361175032)]"
13,1,"[0.04770416012177783, 0.0785067215899139]"
13,2,"[0.08903828179702077, 0.03602825297611868]"
13,3,"[np.float64(0.17541788387011978), np.float64(-0.02538632344600941)]"
14,0,"[np.float64(0.3216634439948749), np.float64(0.24773874756476888)]"
14,1,"[0.2985587663781929, 0.15162785061287948]"
14,2,"[0.29839214272570946, 0.15162128314244516]"
14,3,"[np.float64(0.3095209936979057), np.float64(0.21517439219500345)]"
15,0,"[np.float64(-0.1616374941236096), np.float64(0.0689604809836004)]"
15,1,"[0.06812004178734492, -0.1697912956508461]"
15,2,"[-0.005981759762329147, -0.052524856830503064]"
15,3,"[np.float64(-0.11516532381337885), np.float64(0.01704168356218185)]"
16,0,"[np.float64(0.0038289161528655925), np.float64(-0.05544599804472135)]"
16,1,"[-0.17614816840481864, 0.09287884945634652]"
16,2,"[-0.05583586667103989, 0.006610590212630232]"
16,3,"[np.float64(-0.03131049620111796), np.float64(-0.024448417621322674)]"
17,0,"[np.float64(-0.34935184987547885), np.float64(-0.03958894422503853)]"
17,1,"[-0.03595707698794044, -0.04729471345691688]"
17,2,"[-0.15549697914533828, -0.0383360847008622]"
17,3,"[np.float64(-0.27937080741264864), np.float64(-0.04306008230628929)]"
18,0,"[np.float64(-0.03295430306076816), np.float64(-0.1459680651043084)]"
18,1,"[-0.15195180545823223, -0.22376790516727912]"
18,2,"[-0.11810779720604207, -0.20207810658358072]"
18,3,"[np.float64(-0.08074892497185086), np.float64(-0.16494177235295507)]"
19,0,"[np.float64(-0.31203225606295226), np.float64(0.18006070229209678)]"
19,1,"[-0.3350112591706731, 0.06686203036380108]"
19,2,"[-0.32505785011984656, 0.09463187308570603]"
19,3,"[np.float64(-0.31203225606295226), np.float64(0.18006070229209678)]"
20,0,"[np.float64(0.04358913453796856), np.float64(0.1375543168827914)]"
20,1,"[-0.10511010358226602, 0.14072981710911603]"
20,2,"[-0.01427251625443813, 0.14407547344178936]"
20,3,"[np.float64(0.03633742308751267), np.float64(0.15015650767793204)]"
21,0,"[np.float64(0.18843342055485773), np.float64(-0.07097697993692761)]"
21,1,"[-0.10130627073815547, 0.11115430915018061]"
21,2,"[0.043948034717828446, 0.035392312587131255]"
21,3,"[np.float64(0.12583503568125506), np.float64(-0.03119037646897068)]"
22,0,"[np.float64(-0.06723089938175307), np.float64(-0.06217284345324214)]"
22,1,"[-0.02332594546743423, -0.14610197405996436]"
22,2,"[-0.03467850687090279, -0.10035826218412655]"
22,3,"[np.float64(-0.056405971074098504), np.float64(-0.07737663014177536)]"
23,0,"[np.float64(-0.06102906059671189), np.float64(0.04423877665280562)]"
23,1,"[-0.2106845808486184, -0.2090508930808517]"
23,2,"[-0.1613617367520275, -0.11066637051302453]"
23,3,"[np.float64(-0.07709033197207298), np.float64(0.0227168047404169)]"
24,0,"[np.float64(0.3739939001963125), np.float64(0.04168768843059049)]"
24,1,"[0.02817371563340705, 0.12962424795153765]"
24,2,"[0.16855986412462928, 0.09709720813067874]"
24,3,"[np.float64(0.3362301673456386), np.float64(0.05454312784268802)]"
25,0,"[np.float64(-0.13791883347011705), np.float64(0.028739392037579373)]"
25,1,"[-0.013470102817604912, -0.0032257680623907665]"
25,2,"[-0.013470102817604912, -0.0032257680623907665]"
25,3,"[-0.12626926871650251, 0.007313836535806067]"
26,0,"[np.float64(0.01140846811281053), np.float64(-0.07021919001577842)]"
26,1,"[0.16666679122454897, -0.036479751366742724]"
26,2,"[0.14342000185836995, -0.06622982668550528]"
26,3,"[0.15762314734368274, -0.056397973654468254]"
27,0,"[np.float64(-0.12449065245790372), np.float64(-0.06000479095059709)]"
27,1,"[-0.1747849331346549, -0.08830733948720569]"
27,2,"[-0.16341890774516388, -0.08653279891024111]"
27,3,"[np.float64(-0.1404084461785264), np.float64(-0.056551933591572914)]"
28,0,"[np.float64(-0.0047607238717561895), np.float64(0.1637454907104866)]"
28,1,"[0.10612401548793952, 0.05770714244160998]"
28,2,"[0.06694381706511227, 0.13326979966998617]"
28,3,"[0.06694381706511227, 0.13326979966998617]"
29,0,"[np.float64(-0.09138451848081858), np.float64(0.08719192991623395)]"
29,1,"[0.011658298623346504, 0.1738773600096882]"
29,2,"[0.0014610179182470255, 0.14752406474797325]"
29,3,"[np.float64(-0.04398562455842311), np.float64(0.10950099326058266)]"
30,0,"[np.float64(-0.07312158364774432), np.float64(-0.11778067400731476)]"
30,1,"[-0.14472610345135534, -0.1535011352875733]"
30,2,"[-0.14868029584657996, -0.15646272094490227]"
30,3,"[-0.12852355096761703, -0.1464230830028563]"
31,0,"[np.float64(0.23465437196813144), np.float64(0.0719039306359256)]"
31,1,"[0.14128508655280136, -0.021364840497822064]"
31,2,"[0.19408417348833512, 0.05322432534899647]"
31,3,"[0.14441410995213194, 0.002515497224741467]"
32,0,"[np.float64(0.04454967450117592), np.float64(0.1185935399307195)]"
32,1,"[0.07969692640463386, 0.2950345348789325]"
32,2,"[np.float64(0.05056241761074273), np.float64(0.12684604643375358)]"
32,3,"[np.float64(0.09029664434435807), np.float64(0.1543601629988248)]"
33,0,"[np.float64(0.0765113638337276), np.float64(0.11278167758121029)]"
33,1,"[0.06218661569829322, 0.06483707316057052]"
33,2,"[0.06218661569829322, 0.06483707316057052]"
33,3,"[np.float64(0.06219212002669926), np.float64(0.08660077687923512)]"
34,0,"[np.float64(-0.2858788839098507), np.float64(-0.13960120532066816)]"
34,1,"[-0.12330200403163293, 0.06693347183094644]"
34,2,"[-0.18064197976180393, 0.016893924758634087]"
34,3,"[-0.17654444186989632, 0.01937053269565414]"
35,0,"[np.float64(0.0400611581399856), np.float64(0.10176246878260849)]"
35,1,"[-0.03740931017571608, 0.10461988983687309]"
35,2,"[-0.05029934066812621, 0.10908977749324855]"
35,3,"[np.float64(0.03135136535584911), np.float64(0.09995084483281534)]"
36,0,"[np.float64(-0.12411694711221372), np.float64(0.10031685920178185)]"
36,1,"[0.0011064014185441446, 0.0011811016734698818]"
36,2,"[-0.0463220122580622, 0.03929026966631179]"
36,3,"[-0.04777584906795571, 0.04074844450592967]"
37,0,"[np.float64(-0.00807634614797011), np.float64(0.05631447295502312)]"
37,1,"[0.08648446708149762, -0.00024492124850469116]"
37,2,"[0.08617894883115429, -0.0001046424813931409]"
37,3,"[0.016415992256721343, 0.022863076950685624]"
38,0,"[np.float64(-0.060043537116232865), np.float64(0.018488063750647335)]"
38,1,"[-0.03851232380390267, 0.1640753114385434]"
38,2,"[0.021572045272711966, 0.07756080159540871]"
38,3,"[np.float64(-0.05583057627788478), np.float64(0.018612216379959894)]"
0,0,"[np.float64(-0.15223327202400416), np.float64(-0.08665347891764658)]"
0,1,"[-0.14243170176913433, 0.09746475853070898]"
0,2,"[-0.1449235029328389, -0.002159512363997751]"
0,3,"[np.float64(-0.15155350063102946), np.float64(-0.055142907794499124)]"
1,0,"[np.float64(-0.3807842812426314), np.float64(-0.18686544969646293)]"
1,1,"[-0.2850128843357921, -0.13337524915043653]"
1,2,"[-0.334281360187955, -0.16292502137790904]"
1,3,"[np.float64(-0.3701330660520082), np.float64(-0.18083418499516424)]"
2,0,"[np.float64(0.08736718636930953), np.float64(-0.20972489209913736)]"
2,1,"[0.05821455051283108, -0.18267787196920063]"
2,2,"[0.076288821433775, -0.19666962841095917]"
2,3,"[np.float64(0.08011039084653553), np.float64(-0.2022800169206953)]"
3,0,"[np.float64(0.15263538362101042), np.float64(-0.3032726366876528)]"
3,1,"[0.3861952296457003, -0.173254114048863]"
3,2,"[0.341098227201619, -0.2023353217877768]"
3,3,"[np.float64(0.17211851798003497), np.float64(-0.2915851587545739)]"
4,0,"[np.float64(0.09283662241320054), np.float64(0.09535234368109377)]"
4,1,"[-0.014235224898367843, 0.12040641953841413]"
4,2,"[0.051999160518867354, 0.10489199415222956]"
4,3,"[np.float64(0.07090376509771679), np.float64(0.10038400211165023)]"
5,0,"[np.float64(-0.019458751848103473), np.float64(0.30579152563990025)]"
5,1,"[0.25885079167962866, 0.3170287662483666]"
5,2,"[0.16043304882997092, 0.29127830727867354]"
5,3,"[np.float64(-0.0012211043175655578), np.float64(0.3117600219141172)]"
6,0,"[np.float64(-0.09808134851326517), np.float64(-0.14967244957465425)]"
6,1,"[0.01765412152777106, 0.05950754651351298]"
6,2,"[0.0016706539703487354, 0.011202535287547616]"
6,3,"[np.float64(-0.07705487650434867), np.float64(-0.11058808452857055)]"
7,0,"[np.float64(0.06714074677485254), np.float64(-0.4611735335811429)]"
7,1,"[-0.01858490142975389, -0.3867391167723313]"
7,2,"[0.03299518626314632, -0.4319635137366654]"
7,3,"[np.float64(0.04266813360510723), np.float64(-0.4380103773385038)]"
8,0,"[np.float64(0.03137778406013448), np.float64(-0.1521899821025695)]"
8,1,"[0.044470559608951944, -0.19706607429390216]"
8,2,"[0.031962062015527294, -0.16722394044521358]"
8,3,"[np.float64(0.03159913133312505), np.float64(-0.16182182711001308)]"
9,0,"[np.float64(0.0748643521603059), np.float64(0.038585311319689)]"
9,1,"[0.0055270691163695745, -0.22599257790814048]"
9,2,"[0.05716577373785254, -0.09277636304363596]"
9,3,"[np.float64(0.06250865349058146), np.float64(-0.04868642910621521)]"
10,0,"[np.float64(-0.0677121824682006), np.float64(-0.5235117689667593)]"
10,1,"[0.19079984500102384, -0.22491193643151686]"
10,2,"[0.08512182087530169, -0.32827704112210043]"
10,3,"[np.float64(-0.04641107739634959), np.float64(-0.5114634203674087)]"
11,0,"[np.float64(0.06306395228590227), np.float64(-0.12322959027113811)]"
11,1,"[-0.013905695354507516, -0.08632049198244554]"
11,2,"[0.032410962241417623, -0.09430986589454185]"
11,3,"[np.float64(0.049288334474585374), np.float64(-0.1137400398283874)]"
12,0,"[np.float64(0.11246427823582263), np.float64(0.1013320390085897)]"
12,1,"[0.18516632675952363, 0.18460644953380145]"
12,2,"[0.1483279930983084, 0.14990336869594198]"
12,3,"[np.float64(0.11246427823582263), np.float64(0.1013320390085897)]"
13,0,"[np.float64(0.08156547842788048), np.float64(0.16952515987888211)]"
13,1,"[0.06958798289673615, 0.20994732090062757]"
13,2,"[0.07655690708447152, 0.18310117531436992]"
13,3,"[0.07436752186634053, 0.18871113813284335]"
14,0,"[np.float64(-0.2539572575622293), np.float64(0.04690627881762309)]"
14,1,"[-0.28014777829460713, -0.09770906322934726]"
14,2,"[-0.2701802384565078, -0.06464091881882136]"
14,3,"[-0.263480565192734, -0.01723955063905956]"
15,0,"[np.float64(-0.008036103284786725), np.float64(0.35326370346067004)]"
15,1,"[-0.09304923137578763, 0.21292563339546272]"
15,2,"[-0.03185944923572687, 0.28291041563548674]"
15,3,"[np.float64(-0.02244781975878976), np.float64(0.31863069821426115)]"
16,0,"[np.float64(-0.09300075428252212), np.float64(0.11688857663327282)]"
16,1,"[-0.05045866578801528, 0.1976747757475128]"
16,2,"[-0.07207600416256647, 0.16636002674455425]"
16,3,"[np.float64(-0.09015893868952901), np.float64(0.1266757463524648)]"
17,0,"[np.float64(-0.10414819513473877), np.float64(0.1905457192207486)]"
17,1,"[-0.08705263430202358, -0.06519620599835854]"
17,2,"[-0.09365136558656054, 0.04501880291950504]"
17,3,"[np.float64(-0.10205037588770971), np.float64(0.11838329373677918)]"
18,0,"[np.float64(0.1825325544376393), np.float64(-0.03615491704925913)]"
18,1,"[0.14342905198289893, 0.04583917951408073]"
18,2,"[0.15579956960882999, -0.00427504012319227]"
18,3,"[np.float64(0.17112095070761663), np.float64(-0.01959355392977248)]"
19,0,"[np.float64(0.020131925621694677), np.float64(0.13829561139888144)]"
19,1,"[0.02167116673082177, 0.24752395324887286]"
19,2,"[0.020340192405186808, 0.1964465481968657]"
19,3,"[np.float64(0.019907530680870353), np.float64(0.1632532831122309)]"
20,0,"[np.float64(0.08175162540887612), np.float64(0.13173604999883123)]"
20,1,"[0.2854322811723617, 0.14845930654420111]"
20,2,"[0.23215633185896045, 0.1397948251154994]"
20,3,"[np.float64(0.12514203655222655), np.float64(0.13870258118903803)]"
21,0,"[np.float64(-0.3250834787586787), np.float64(-0.16925093411928752)]"
21,1,"[-0.30346366358934235, -0.2055697883897436]"
21,2,"[-0.32837136629780267, -0.18503754488866472]"
21,3,"[np.float64(-0.3135427958117172), np.float64(-0.17624633482884125)]"
22,0,"[np.float64(-0.05671405096981674), np.float64(-0.13861782277930632)]"
22,1,"[-0.054271141159143776, -0.09919615367413383]"
22,2,"[-0.059261998429034846, -0.12056000164447456]"
22,3,"[np.float64(-0.05581961922825357), np.float64(-0.12606463394567385)]"
23,0,"[np.float64(0.057709828512859856), np.float64(0.03298193556118094)]"
23,1,"[0.26240056286105684, -0.017819575419640216]"
23,2,"[0.1729170182457418, 0.01655648682959876]"
23,3,"[np.float64(0.07243522249685508), np.float64(0.032466989376820486)]"
24,0,"[np.float64(-0.07194892494260724), np.float64(-0.24020030715012022)]"
24,1,"[-0.09863043837122289, -0.08964992735011883]"
24,2,"[-0.08817136977684187, -0.11459107679254601]"
24,3,"[np.float64(-0.07206843754132265), np.float64(-0.22856272539752326)]"
25,0,"[np.float64(0.038761897389568103), np.float64(0.17149329961679266)]"
25,1,"[0.060591122372759806, 0.26604035751126665]"
25,2,"[0.002673587243140804, 0.27558648974338473]"
25,3,"[np.float64(0.004649530404660866), np.float64(0.23159483645200526)]"
26,0,"[np.float64(0.04572099225467405), np.float64(-0.10151444479520423)]"
26,1,"[0.08864164229030759, -0.021602745950218934]"
26,2,"[0.09006844339121195, -0.07745218134318256]"
26,3,"[0.07593584049298342, -0.10000142244781698]"
27,0,"[np.float64(-0.015918768554439043), np.float64(-0.29222207501870384)]"
27,1,"[0.05743164091901162, -0.10186405372279587]"
27,2,"[np.float64(-0.017167018377292693), np.float64(-0.2937064725994374)]"
27,3,"[np.float64(-0.01927780239056988), np.float64(-0.18753875199210834)]"
28,0,"[np.float64(0.04875794414265344), np.float64(0.08274532855980943)]"
28,1,"[0.033532762267309224, -0.06139089491132429]"
28,2,"[-0.009640178326021237, 0.007757330820245298]"
28,3,"[-0.009640178326021237, 0.007757330820245298]"
29,0,"[np.float64(-0.0992002664243029), np.float64(0.24367949551839302)]"
29,1,"[0.011688078192644375, -0.06472466362798077]"
29,2,"[-0.038417250598727644, 0.07519706225227621]"
29,3,"[np.float64(-0.07603330963003323), np.float64(0.18880062265180164)]"
30,0,"[np.float64(0.1926111696610063), np.float64(0.231505659277285)]"
30,1,"[0.10326523416702522, 0.21361175918830178]"
30,2,"[0.11043696709885635, 0.22564757534614205]"
30,3,"[np.float64(0.15992322726138394), np.float64(0.24510303324478885)]"
31,0,"[np.float64(-0.2300761783869533), np.float64(0.0412909370437448)]"
31,1,"[-0.056717378524371545, 0.051018183926556084]"
31,2,"[-0.15332538377861654, 0.04876911419386654]"
31,3,"[np.float64(-0.21576198581966666), np.float64(0.03896318537503726)]"
32,0,"[np.float64(-0.10903832359883278), np.float64(-0.06622140012597985)]"
32,1,"[0.0019133920119010078, 0.06609042146910593]"
32,2,"[-0.08671445528381957, 0.04984752776731104]"
32,3,"[-0.10132023710213496, 0.01997589557361812]"
33,0,"[np.float64(0.2348205629052963), np.float64(-0.07205790017473702)]"
33,1,"[0.21142808020816156, -0.1866904902412016]"
33,2,"[0.25273686337287443, -0.15889821648318098]"
33,3,"[0.27826285668218687, -0.11445603881791766]"
34,0,"[np.float64(0.2306651859836412), np.float64(-0.23233263880233532)]"
34,1,"[0.19023027440862156, -0.06293137846386351]"
34,2,"[0.19068099774083777, -0.1965621938263864]"
34,3,"[0.1920072408554377, -0.20104154907703314]"
35,0,"[np.float64(-0.10643462091695015), np.float64(0.11472136894442787)]"
35,1,"[-0.11001302983498912, 0.015379038780976857]"
35,2,"[-0.10113547008970858, 0.043249586656070343]"
35,3,"[-0.09666587999766933, 0.058683412393194495]"
36,0,"[np.float64(0.03241235406941716), np.float64(-0.1618600356609988)]"
36,1,"[0.11341574694756236, -0.06519759004598548]"
36,2,"[0.06876272110361421, -0.13586808122456145]"
36,3,"[np.float64(0.02458170890208314), np.float64(-0.16551691062966364)]"
37,0,"[np.float64(0.01839408206314702), np.float64(0.10932349111655953)]"
37,1,"[-0.0877121451796085, -0.04260528680432802]"
37,2,"[np.float64(-0.01587509128604568), np.float64(0.04520764836367791)]"
37,3,"[np.float64(0.02000602235525515), np.float64(0.08685284763867088)]"
38,0,"[np.float64(0.05558181009557419), np.float64(0.10304493446151035)]"
38,1,"[-0.07243560028432604, -0.049787601459068534]"
38,2,"[np.float64(0.03587379893116461), np.float64(0.08661001060615521)]"
38,3,"[np.float64(0.018321234052865898), np.float64(0.07366154800635523)]"
0,0,"[np.float64(-0.04182165280274619), np.float64(0.0661151384418498)]"
0,1,"[-0.15896295430643587, 0.04232875492891512]"
0,2,"[-0.10519875382609248, 0.044295007776125994]"
