context,p,decision
35,3,"[-0.025754543304249512, 0.013233077505569658]"
36,0,"[np.float64(-0.007287675062557719), np.float64(0.2123225375289314)]"
36,1,"[-0.007869018771832367, 0.05825185472403523]"
36,2,"[-0.028703381994701578, 0.0747198299473331]"
36,3,"[-0.01681967926764251, 0.04862666766344508]"
37,0,"[np.float64(0.023461713751793206), np.float64(-0.014953488375232415)]"
37,1,"[0.08265964881302507, -0.02164564855895846]"
37,2,"[0.07667013253251298, -0.05290990987807892]"
37,3,"[np.float64(0.05135205923623922), np.float64(-0.03992797909900666)]"
38,0,"[np.float64(0.09540683982094983), np.float64(-0.11600494433559842)]"
38,1,"[0.03137627816058374, 0.05077159396583405]"
38,2,"[np.float64(0.08641869189839194), np.float64(-0.11325858184996251)]"
38,3,"[np.float64(0.017738576185550296), np.float64(-0.05242498835455889)]"
0,0,"[np.float64(0.2840430281825274), np.float64(-0.1849882738998026)]"
0,1,"[-0.030074500833913942, -0.20737371009050404]"
0,2,"[0.009964936762501792, -0.21055930059216887]"
0,3,"[np.float64(0.2670992723057822), np.float64(-0.18230821372419242)]"
1,0,"[np.float64(0.08563896002968219), np.float64(-0.05636666661203416)]"
1,1,"[-0.07688819678721157, 0.0004951508183763942]"
1,2,"[-0.01784691382155036, -0.015439783071227786]"
1,3,"[np.float64(0.08563896002968219), np.float64(-0.05636666661203416)]"
2,0,"[np.float64(0.0624411125555176), np.float64(-0.07849647749271799)]"
2,1,"[0.04838573713589378, -0.1343064679711225]"
2,2,"[0.05221748847350019, -0.11057985097901465]"
2,3,"[np.float64(0.055132098136098845), np.float64(-0.08427363518511856)]"
3,0,"[np.float64(0.16727684430645384), np.float64(-0.22957882705356092)]"
3,1,"[0.18825014854756217, -0.010262765046685982]"
3,2,"[0.17849147963249473, -0.12545141248815725]"
3,3,"[np.float64(0.1721441666139141), np.float64(-0.18942820794707793)]"
4,0,"[np.float64(-0.029806267890342027), np.float64(-0.32704189201532646)]"
4,1,"[-0.17685682828332358, -0.10699765207966723]"
4,2,"[-0.10732230518870639, -0.2198967197926978]"
4,3,"[np.float64(-0.045317307762853254), np.float64(-0.3068998091815809)]"
5,0,"[np.float64(-0.25942498868995806), np.float64(0.03444277824806097)]"
5,1,"[-0.1373442371048251, 0.008863509225449928]"
5,2,"[-0.14922158748057357, 0.020007091517832698]"
5,3,"[np.float64(-0.21022209261422337), np.float64(0.029214807392630604)]"
6,0,"[np.float64(0.0830918534168745), np.float64(0.07831073973265762)]"
6,1,"[0.09874088020375266, -0.16157655761514872]"
6,2,"[0.09703918476939707, -0.11535071893909751]"
6,3,"[np.float64(0.08627939651670201), np.float64(0.01099420260493172)]"
7,0,"[np.float64(0.04231355641785671), np.float64(0.15623503351134366)]"
7,1,"[-0.20034882270645904, 0.06641506096300286]"
7,2,"[-0.06273442387522345, 0.11128078474179134]"
7,3,"[np.float64(-4.244595178556042e-05), np.float64(0.14218287268983826)]"
8,0,"[np.float64(-0.05350037205615728), np.float64(0.06698070462114716)]"
8,1,"[-0.18974071114929314, 0.10717544968080256]"
8,2,"[-0.13668056818664223, 0.08746023326488848]"
8,3,"[-0.17087369376303047, 0.10277602382515198]"
9,0,"[np.float64(-0.13805123250202278), np.float64(-0.00959911153078788)]"
9,1,"[-0.25704856048876273, 0.16570347778789]"
9,2,"[-0.1814157110042912, 0.04740852896401511]"
9,3,"[np.float64(-0.1683346753139255), np.float64(0.02925298541160125)]"
10,0,"[np.float64(0.32006799988158796), np.float64(-0.0221093005171651)]"
10,1,"[0.3683814117815646, -0.02371955311124539]"
10,2,"[0.3637593023436021, -0.023466578109758083]"
10,3,"[np.float64(0.3315385197751918), np.float64(-0.02069238323137779)]"
11,0,"[np.float64(0.05127805426806689), np.float64(-0.021342269809497272)]"
11,1,"[0.12013435915101445, 0.0028915505993401883]"
11,2,"[0.0898368895755658, -0.009510461430888816]"
11,3,"[np.float64(0.06721595652258863), np.float64(-0.01644357497561659)]"
12,0,"[np.float64(0.34491936080512714), np.float64(-0.22969502979463025)]"
12,1,"[0.011219118675651653, -0.10159482229714603]"
12,2,"[0.07227925792049902, -0.12508699255332448]"
12,3,"[np.float64(0.21850523476860634), np.float64(-0.18779846274618925)]"
13,0,"[np.float64(0.05972371061901055), np.float64(-0.25659971002708104)]"
13,1,"[-0.28493177202245096, -0.050010724445150076]"
13,2,"[-0.25280400293847566, -0.06887952551205515]"
13,3,"[np.float64(-0.04922918274118676), np.float64(-0.19753154278606225)]"
14,0,"[np.float64(0.20326247460660948), np.float64(0.08986013919449132)]"
14,1,"[0.3446087018321482, -0.10744900765710162]"
14,2,"[0.2690202011394676, 0.021648625359632474]"
14,3,"[np.float64(0.23710718341173698), np.float64(0.05070063346030495)]"
15,0,"[np.float64(-0.050735831978720676), np.float64(0.09618974677430009)]"
15,1,"[-0.08607999565490422, 0.020113758414844196]"
15,2,"[-0.060043865462990065, 0.04055678498221812]"
15,3,"[np.float64(-0.0582462486294753), np.float64(0.05373926949800128)]"
16,0,"[np.float64(0.39976364108595996), np.float64(0.20300522197495247)]"
16,1,"[0.19785085641448802, 0.20714561973435777]"
16,2,"[0.26717385225762147, 0.2130419182049113]"
16,3,"[np.float64(0.38840669661154814), np.float64(0.20364413466608156)]"
17,0,"[np.float64(-0.12370358481010552), np.float64(-0.10417592913965563)]"
17,1,"[-0.17562882906007876, -0.14216406464016326]"
17,2,"[-0.1375330742771863, -0.11633813968657933]"
17,3,"[np.float64(-0.12418688228645747), np.float64(-0.10758610219252746)]"
18,0,"[np.float64(-0.0760137950542733), np.float64(0.11614679346435966)]"
18,1,"[-0.04670142225636391, 0.2124119561784581]"
18,2,"[-0.0466441121958218, 0.18619152869441968]"
18,3,"[np.float64(-0.0760137950542733), np.float64(0.11614679346435966)]"
19,0,"[np.float64(0.07368394427074362), np.float64(0.18811576598071794)]"
19,1,"[0.05674451307248349, 0.18956177509428618]"
19,2,"[0.06891230974589085, 0.18903823705206302]"
19,3,"[np.float64(0.07368394427074362), np.float64(0.18811576598071794)]"
20,0,"[np.float64(-0.041793669175330755), np.float64(0.009395094161134616)]"
20,1,"[-0.259861397343836, -0.1646836361836866]"
20,2,"[-0.21857475253507655, -0.10696374263306664]"
20,3,"[np.float64(-0.12217167369048504), np.float64(-0.03691225861250319)]"
21,0,"[np.float64(0.2370287600350274), np.float64(-0.41054789959928484)]"
21,1,"[0.10697029450795997, -0.2847771327784855]"
21,2,"[0.17388314208380112, -0.3394010915443941]"
21,3,"[np.float64(0.2203586228937489), np.float64(-0.3941254497292669)]"
22,0,"[np.float64(-0.4562156545131598), np.float64(0.0038175470355599275)]"
22,1,"[-0.46102573545221515, 0.03920216250375594]"
22,2,"[-0.45763656606765246, 0.02269490820374046]"
22,3,"[np.float64(-0.46143224448778564), np.float64(0.0008430601598253783)]"
23,0,"[np.float64(0.18115973834586555), np.float64(0.16702211841308523)]"
23,1,"[0.12559429646066073, 0.11966511377762801]"
23,2,"[0.1387528667290291, 0.12428647307611032]"
23,3,"[np.float64(0.16464636849309044), np.float64(0.15237124697239793)]"
24,0,"[np.float64(-0.061425087989895114), np.float64(-0.27484577047385916)]"
24,1,"[0.010183139503454647, -0.2854920254751058]"
24,2,"[-0.022938116140219317, -0.2724359082884561]"
24,3,"[np.float64(-0.042548168492974686), np.float64(-0.27388023504090503)]"
25,0,"[np.float64(-0.1395965505125028), np.float64(0.06474487212479378)]"
25,1,"[-0.011401078139359594, 0.11617448155755658]"
25,2,"[-0.095499272813858, 0.0712694624131112]"
25,3,"[np.float64(-0.16003221499489734), np.float64(0.05548699466162216)]"
26,0,"[np.float64(-0.05390216890370074), np.float64(-0.1837756483469296)]"
26,1,"[0.035985092260398255, -0.023516560963596028]"
26,2,"[0.035985092260398255, -0.023516560963596028]"
26,3,"[np.float64(-0.007147737381455429), np.float64(-0.1405558785226949)]"
27,0,"[np.float64(0.15464064423567256), np.float64(0.1454406786652024)]"
27,1,"[0.2157451881476315, 0.13982211337157183]"
27,2,"[0.15818320896814633, 0.12445590551635138]"
27,3,"[np.float64(0.15239608102850466), np.float64(0.13236866021187968)]"
28,0,"[np.float64(-0.11575360765713037), np.float64(0.10492921453563062)]"
28,1,"[-0.1564885011222224, 0.09157757487767779]"
28,2,"[np.float64(-0.09944067261430069), np.float64(0.0894758946581356)]"
28,3,"[np.float64(-0.09950351735936795), np.float64(0.09202485442296662)]"
29,0,"[np.float64(0.20948088652524258), np.float64(-0.23738900701022037)]"
29,1,"[0.11012950331904409, -0.022913020480004292]"
29,2,"[np.float64(0.18083969609663808), np.float64(-0.22933164497026692)]"
29,3,"[0.10761225408160881, -0.023120339895502204]"
30,0,"[np.float64(-0.1069141183581218), np.float64(-0.09778719039901465)]"
30,1,"[-0.17769362297009877, 0.031314602477214036]"
30,2,"[-0.12339422552965162, -0.009988843634827754]"
30,3,"[np.float64(-0.11218340722582884), np.float64(-0.025404932369931278)]"
31,0,"[np.float64(-0.07790359068351549), np.float64(-0.007394313224198007)]"
31,1,"[0.14352950892534555, -0.013723886535498974]"
31,2,"[0.042645523421840525, -0.03628839195647606]"
31,3,"[-0.028256134148895246, -0.036257946730610405]"
32,0,"[np.float64(-0.3761990557701601), np.float64(0.00783303782840658)]"
32,1,"[-0.0005841387535725565, 0.13745627238827599]"
32,2,"[-0.09548020161173736, 0.13343856218703468]"
32,3,"[-0.14454205378748247, 0.11941424952486535]"
33,0,"[np.float64(-0.09690753589875695), np.float64(-0.1031878822974217)]"
33,1,"[0.051733608676186774, -0.13493057851545806]"
33,2,"[0.049354661796583876, -0.13501418275040752]"
33,3,"[-0.09067227917381837, -0.09949340271569376]"
34,0,"[np.float64(0.03467996023602922), np.float64(-0.12180523452869209)]"
34,1,"[0.055134840472291925, -0.07264038293052451]"
34,2,"[np.float64(0.04840295105723539), np.float64(-0.08909783764131964)]"
34,3,"[np.float64(0.05337578798687837), np.float64(-0.07240481441369527)]"
35,0,"[np.float64(-0.07575742266201661), np.float64(-0.013186941429863347)]"
35,1,"[0.07854635634400614, -0.015962987341842066]"
35,2,"[-0.014247650739506318, 0.06417018688078982]"
35,3,"[np.float64(-0.0664913154707662), np.float64(0.030636708164427526)]"
36,0,"[np.float64(-0.08083162772483003), np.float64(0.09396669456800175)]"
36,1,"[0.10056227295525338, -0.009521362161434482]"
36,2,"[0.09279892159715714, -0.01644608878634949]"
36,3,"[0.08872794982516222, -0.017645997685645527]"
37,0,"[np.float64(0.1730532450638802), np.float64(-0.16069044389436427)]"
37,1,"[0.08511849882509685, -0.11029164272768968]"
37,2,"[0.08511849882509685, -0.11029164272768968]"
37,3,"[0.11577642924871785, -0.14821781112922783]"
38,0,"[np.float64(-0.1961504237345742), np.float64(0.04478491638659035)]"
38,1,"[-0.0751331837786941, -0.0024215591868947776]"
38,2,"[-0.10828738860265776, -0.00784576404227728]"
38,3,"[np.float64(-0.20088604668266644), np.float64(0.035841634618802756)]"
0,0,"[np.float64(0.01487912853480057), np.float64(0.2164727187782968)]"
0,1,"[0.12492710816525315, 0.16952637614659333]"
0,2,"[0.06989504495438416, 0.19473984872346234]"
0,3,"[np.float64(0.05735138245548582), np.float64(0.1999192921783555)]"
1,0,"[np.float64(-0.07576527184457538), np.float64(-0.16038646834394021)]"
1,1,"[-0.1813908528067008, -0.047458488082920317]"
1,2,"[-0.11856734333975492, -0.09371444552185221]"
1,3,"[np.float64(-0.08125702866515032), np.float64(-0.14202402200537523)]"
2,0,"[np.float64(0.1051346072859731), np.float64(0.46494748606202563)]"
2,1,"[0.1199449681803501, 0.2284548628293998]"
2,2,"[0.10931395720358068, 0.3384434319925329]"
2,3,"[np.float64(0.1051346072859731), np.float64(0.46494748606202563)]"
3,0,"[np.float64(-0.27110967162885224), np.float64(-0.13287838696150647)]"
3,1,"[-0.28664223726727006, -0.1482140877342918]"
3,2,"[-0.2793528101373748, -0.14085364566587147]"
3,3,"[np.float64(-0.2711178014093723), np.float64(-0.13716137831448996)]"
4,0,"[np.float64(-0.1797856874676626), np.float64(0.49542907455400703)]"
4,1,"[-0.20103127064593995, 0.31296065725640165]"
4,2,"[-0.1904340489927297, 0.3819942946390085]"
4,3,"[np.float64(-0.18435680715197217), np.float64(0.4561086947987908)]"
5,0,"[np.float64(0.06575906641246095), np.float64(0.05747487524956603)]"
5,1,"[0.21232612806558343, 0.11343431229740072]"
5,2,"[0.15530215383779877, 0.08726887946550763]"
5,3,"[0.13634992527200251, 0.07978413505504348]"
6,0,"[np.float64(0.11307313119558599), np.float64(0.03624091790034594)]"
6,1,"[0.1702014387134711, 0.06726011920648886]"
6,2,"[0.12674402666253043, 0.05100718358583567]"
6,3,"[0.12993624296244752, 0.05470556059319647]"
7,0,"[np.float64(-0.08245771722747712), np.float64(0.4532982171319919)]"
7,1,"[-0.23534496572699531, 0.36604699236988436]"
7,2,"[-0.1363339093526142, 0.42228619251387345]"
7,3,"[np.float64(-0.12580694928231087), np.float64(0.42968007620907245)]"
8,0,"[np.float64(-0.14022618605612627), np.float64(0.08080526558987948)]"
8,1,"[-0.32922423156260594, 0.1326148393175003]"
8,2,"[-0.2094072107029031, 0.08708584797265385]"
8,3,"[np.float64(-0.18555806960688706), np.float64(0.08528372170654179)]"
9,0,"[np.float64(0.15140164439651427), np.float64(0.34551046217158266)]"
9,1,"[0.14026251217137936, 0.22088995609143036]"
9,2,"[0.1475273920360796, 0.2917198796970011]"
9,3,"[np.float64(0.14806914633606835), np.float64(0.30510133147507235)]"
10,0,"[np.float64(0.15066030540871744), np.float64(-0.10403362336260155)]"
10,1,"[0.09721210713974592, -0.04162583980555226]"
10,2,"[0.1355205417421783, -0.07696426156281369]"
10,3,"[np.float64(0.14177468075776142), np.float64(-0.0855310996339635)]"
11,0,"[np.float64(0.09115831436402422), np.float64(-0.04741172601534697)]"
11,1,"[0.252014235402281, -0.1093030758643859]"
11,2,"[0.21841123997461567, -0.0901575783893821]"
11,3,"[np.float64(0.12561565530547325), np.float64(-0.05498441299377506)]"
12,0,"[np.float64(-0.17324538831683392), np.float64(0.27436854204105643)]"
12,1,"[-0.1362573406852847, 0.15576231710342348]"
12,2,"[-0.15235280531910683, 0.21347653941098765]"
12,3,"[np.float64(-0.1617675971170808), np.float64(0.24165768182172975)]"
13,0,"[np.float64(-0.05503054363816322), np.float64(-0.07377088652310264)]"
13,1,"[0.016356756078455756, 0.04629643682443059]"
13,2,"[0.009360654825291095, 0.003108414423370967]"
13,3,"[np.float64(-0.029158951471734404), np.float64(-0.04911486277482742)]"
14,0,"[np.float64(0.2110778762922697), np.float64(0.3367442601427487)]"
14,1,"[0.19526211570849417, 0.177734952511649]"
14,2,"[0.2028704117032475, 0.28838134410403526]"
14,3,"[np.float64(0.20471721633538423), np.float64(0.3183552079475481)]"
15,0,"[np.float64(-0.5151156416752869), np.float64(0.0729443760106929)]"
15,1,"[-0.24267198955083763, 0.10620866202405105]"
15,2,"[-0.36823900173290935, 0.10312092928892942]"
15,3,"[np.float64(-0.45633500436817637), np.float64(0.0832000547241924)]"
16,0,"[np.float64(-0.33568674035627205), np.float64(0.06675589638160646)]"
16,1,"[-0.0282152729834147, 0.023780612597535968]"
16,2,"[-0.1437218736706181, 0.043119799819456794]"
16,3,"[np.float64(-0.3187664285178429), np.float64(0.06208103270011044)]"
17,0,"[np.float64(-0.20550764670536192), np.float64(-0.45931193819433835)]"
17,1,"[-0.08135007254196912, -0.15792182683024963]"
17,2,"[-0.09854721177867382, -0.1812516028898891]"
17,3,"[np.float64(-0.17475470091306933), np.float64(-0.37680039465671417)]"
18,0,"[np.float64(0.12502668737385464), np.float64(0.008921371848515575)]"
18,1,"[-0.06041783993196448, 0.03467839812732951]"
18,2,"[0.0066337032232156624, 0.047008847460054376]"
18,3,"[np.float64(0.06587195002946641), np.float64(0.02159887663007451)]"
19,0,"[np.float64(0.1681572258098733), np.float64(-0.0856617654462749)]"
19,1,"[0.18791948746425124, -0.06907754720454436]"
19,2,"[0.18130241896330285, -0.07638453959905304]"
19,3,"[0.18297348220440068, -0.0747495134188331]"
20,0,"[np.float64(-0.009327207368590898), np.float64(0.07239409053086045)]"
20,1,"[-0.017811870650561723, 0.19850244050480603]"
20,2,"[-0.012517467087002632, 0.14493624816171485]"
20,3,"[np.float64(-0.011374632220239864), np.float64(0.09658103129804158)]"
21,0,"[np.float64(-0.06772142799297738), np.float64(-0.02271867433870807)]"
21,1,"[-0.1084967822032391, -0.027710198921245745]"
21,2,"[-0.1084967822032391, -0.027710198921245745]"
21,3,"[np.float64(-0.06772142799297738), np.float64(-0.02271867433870807)]"
22,0,"[np.float64(0.25799026993984503), np.float64(0.11679023585579347)]"
22,1,"[0.13784380175302896, 0.17812336333290102]"
22,2,"[0.20835455498143662, 0.1566628725728108]"
22,3,"[np.float64(0.23184621794195343), np.float64(0.1265344061168822)]"
23,0,"[np.float64(0.22729596075675956), np.float64(0.36911514452760175)]"
23,1,"[0.0959340146420015, 0.2948938092130639]"
23,2,"[0.14550882880660143, 0.3154680780407809]"
23,3,"[np.float64(0.21668751359917438), np.float64(0.36815374232596854)]"
24,0,"[np.float64(-0.13462437604395627), np.float64(-0.19100722186661576)]"
24,1,"[-0.06337319209404386, -0.3114655541516134]"
24,2,"[-0.08295882131275725, -0.2892948434715413]"
24,3,"[np.float64(-0.11919393104824466), np.float64(-0.2159540119489052)]"
25,0,"[np.float64(0.25845712128733406), np.float64(0.07327788579926388)]"
25,1,"[0.1372449770821703, 0.0942133425967549]"
25,2,"[0.1872628762505551, 0.05731050612809627]"
25,3,"[np.float64(0.21656689196872891), np.float64(0.04895791075720635)]"
26,0,"[np.float64(0.016091030118593197), np.float64(0.1434178918424252)]"
26,1,"[-0.11722903896575258, 0.15302938240659922]"
26,2,"[-0.06410429736553838, 0.15139969004365114]"
26,3,"[np.float64(-0.05093873718312021), np.float64(0.14204950639060065)]"
27,0,"[np.float64(-0.10378076919709706), np.float64(0.07628545471855819)]"
27,1,"[0.08960535320918032, 0.017462286671589618]"
27,2,"[-0.01603872408369756, 0.06377737792518683]"
27,3,"[np.float64(-0.09743760904458966), np.float64(0.06540548263702047)]"
28,0,"[np.float64(-0.013236911157611851), np.float64(0.0005610750702988027)]"
28,1,"[-0.1689188713236581, 0.0035258832249754762]"
28,2,"[-0.1687019101411064, -0.0021306321580417814]"
28,3,"[np.float64(-0.05331620182560214), np.float64(-0.028454563407917667)]"
29,0,"[np.float64(0.19628305632737014), np.float64(-0.07449816211123285)]"
29,1,"[0.05995428337047034, -0.2459290571062847]"
29,2,"[0.08505913369310614, -0.20429618996139354]"
29,3,"[np.float64(0.18583891452422058), np.float64(-0.07986298434351818)]"
30,0,"[np.float64(-0.11279378803616266), np.float64(0.024231814251884788)]"
30,1,"[-0.005282526156219949, 0.010252228010604093]"
30,2,"[-0.031283646854588676, 0.020067945147295964]"
30,3,"[-0.0360588623047195, 0.02020785513612403]"
31,0,"[np.float64(-0.034250724889804594), np.float64(-0.11818105408159241)]"
31,1,"[0.02573740606878995, 0.026754474529153582]"
31,2,"[0.02573740606878995, 0.026754474529153582]"
31,3,"[-0.0024424197127133306, -0.07707968080646367]"
32,0,"[np.float64(-0.07066119136875898), np.float64(0.0804407236144045)]"
32,1,"[0.09905204835831619, 0.009574437128117792]"
32,2,"[0.09905204835831619, 0.009574437128117792]"
32,3,"[np.float64(-0.06511955995364782), np.float64(0.06186465699872284)]"
33,0,"[np.float64(0.04939666115956666), np.float64(-0.09741521514301187)]"
33,1,"[0.1422255601443979, 0.0885969566426892]"
33,2,"[0.11027250117560383, 0.021107142700822663]"
33,3,"[np.float64(0.06942612738932377), np.float64(-0.04406500737538203)]"
34,0,"[np.float64(-0.0728145584609046), np.float64(0.1352899682032166)]"
34,1,"[-0.003356367557659959, 0.006072685278269166]"
34,2,"[-0.0259464491483916, 0.02662801135065139]"
34,3,"[-0.033381288624647634, 0.03188083245556532]"
35,0,"[np.float64(-0.01927809228808764), np.float64(-0.012893238233823632)]"
35,1,"[-0.0387327816916251, 0.008177010911458105]"
35,2,"[0.0013887199919168161, -0.0016582837123429901]"
35,3,"[np.float64(-0.012226652052773648), np.float64(-0.011090664173453064)]"
36,0,"[np.float64(-0.10113446849435201), np.float64(0.0072435326478896694)]"
36,1,"[0.1421936991022772, -0.042022080795546916]"
36,2,"[np.float64(-0.07289141099331704), np.float64(0.0013075637082692014)]"
36,3,"[0.0845745268325762, -0.07687169387306661]"
37,0,"[np.float64(0.05600449850033257), np.float64(-0.04034801627414722)]"
37,1,"[0.04986003482226287, -0.04399283916649252]"
37,2,"[0.08894594430108926, -0.06682116496541764]"
37,3,"[0.10528696612658625, -0.06749507279374745]"
38,0,"[np.float64(-0.11640216161737965), np.float64(0.1555483621048848)]"
38,1,"[0.04169478394585089, 0.08372631510251122]"
38,2,"[0.041436953068619116, 0.08389890849691105]"
38,3,"[-0.061130689437126365, 0.11390178530118669]"
0,0,"[np.float64(-0.05300296799596953), np.float64(0.21470716926103925)]"
0,1,"[-0.11871437825258016, 0.06376491361365334]"
0,2,"[-0.08285135550789818, 0.15776089860114528]"
0,3,"[np.float64(-0.07072247694278727), np.float64(0.18049977498150593)]"
1,0,"[np.float64(0.14719863377552903), np.float64(-0.4973520636211353)]"
1,1,"[0.05344940430409942, -0.5615362739979705]"
1,2,"[0.11128375450044739, -0.5233757879559002]"
1,3,"[np.float64(0.13519370220791702), np.float64(-0.5034045403072349)]"
2,0,"[np.float64(0.03309521795357727), np.float64(-0.09966061183133552)]"
2,1,"[-0.10747680133624805, -0.002585168548542127]"
2,2,"[-0.030668113293197366, -0.05375518964315586]"
2,3,"[np.float64(-0.0028288289839310254), np.float64(-0.0793671797660164)]"
3,0,"[np.float64(-0.0756708380026766), np.float64(-0.1906817733776522)]"
3,1,"[-0.0014047209209925582, -0.042165758379485344]"
3,2,"[-0.04397898204579728, -0.1032416557571975]"
3,3,"[np.float64(-0.05884843133089776), np.float64(-0.1568641075657472)]"
4,0,"[np.float64(-0.26570332991719575), np.float64(-0.1676589875708606)]"
4,1,"[-0.22953979561875418, -0.2094730674854771]"
4,2,"[-0.24686395098678646, -0.1818494835565853]"
4,3,"[np.float64(-0.25356952999641), np.float64(-0.17860308235783218)]"
5,0,"[np.float64(-0.4058610445335299), np.float64(-0.009220672364595672)]"
5,1,"[-0.310105051304992, 0.12446840815505704]"
5,2,"[-0.3345094681955802, 0.1186182167196401]"
5,3,"[np.float64(-0.3861152835851348), np.float64(0.026962165210658834)]"
6,0,"[np.float64(0.12361835172531838), np.float64(-0.4156579070630726)]"
6,1,"[0.21540117079991047, -0.4178316992125741]"
6,2,"[0.19523080245543972, -0.41869487031919445]"
6,3,"[0.1734173403163175, -0.41736920852505976]"
7,0,"[np.float64(-0.15414592585822667), np.float64(-0.2605812841749763)]"
7,1,"[0.01774948818853701, -0.13968432573561287]"
7,2,"[-0.012345668064035916, -0.16524934051342702]"
7,3,"[np.float64(-0.12524691767937401), np.float64(-0.23947054746627702)]"
8,0,"[np.float64(0.06649314995047949), np.float64(-0.08638577337575751)]"
8,1,"[0.18636785607354056, -0.08778930578182305]"
8,2,"[0.12970749084885075, -0.08962694119158986]"
8,3,"[np.float64(0.09060275323283627), np.float64(-0.08685582039340888)]"
9,0,"[np.float64(-0.2628180006081182), np.float64(0.2087148028508453)]"
9,1,"[0.0630535581949088, -0.0324985344160679]"
9,2,"[-0.06896169834921186, 0.05965499212514735]"
9,3,"[np.float64(-0.15555746596149106), np.float64(0.1392550136061188)]"
10,0,"[np.float64(-0.23190350183954195), np.float64(0.001929324893462217)]"
10,1,"[-0.2832622637782873, 0.019287491687057238]"
10,2,"[-0.24877661384122335, 0.013819871182472708]"
10,3,"[np.float64(-0.2422904715359728), np.float64(0.008782433014594533)]"
11,0,"[np.float64(-0.02768310174918498), np.float64(0.19039424630925628)]"
11,1,"[-0.05225894624433229, 0.2133296372306333]"
11,2,"[-0.044279848132690425, 0.20483568880183933]"
11,3,"[np.float64(-0.03392176337445837), np.float64(0.19663979241656965)]"
12,0,"[np.float64(-0.10710178447007745), np.float64(-0.05251642270582332)]"
12,1,"[0.028438571592928792, -0.07010641780353113]"
12,2,"[-0.02403780390749965, -0.057511332192552604]"
12,3,"[np.float64(-0.05846585690808245), np.float64(-0.057751096577119576)]"
13,0,"[np.float64(0.03032377042392906), np.float64(0.08994239241203403)]"
13,1,"[-0.028714178118732718, 0.053603732416610435]"
13,2,"[0.009689103109383979, 0.07599789898681751]"
13,3,"[np.float64(0.015654700698492327), np.float64(0.08343617763015002)]"
14,0,"[np.float64(0.05653441637431961), np.float64(-0.3082962510990007)]"
14,1,"[0.2065343996811038, -0.42967517259275656]"
14,2,"[0.17512266157199946, -0.3986682802499667]"
14,3,"[np.float64(0.0918330458063438), np.float64(-0.3297325102727201)]"
15,0,"[np.float64(-0.08593111628517185), np.float64(-0.1794928727688061)]"
15,1,"[-0.05954720110077892, -0.13147451528698786]"
15,2,"[-0.07154761459149055, -0.156580715324771]"
15,3,"[np.float64(-0.08593111628517185), np.float64(-0.1794928727688061)]"
16,0,"[np.float64(0.006039265252586468), np.float64(-0.40445145847125696)]"
16,1,"[-0.050642829973478146, -0.3700327600701069]"
16,2,"[-0.025073526800363333, -0.38886461784393095]"
16,3,"[np.float64(0.0011205679419511588), np.float64(-0.40028670373063324)]"
17,0,"[np.float64(0.0949466836101513), np.float64(-0.09748922605203991)]"
17,1,"[0.21374330390365304, -0.10047588784324746]"
17,2,"[0.1973425419974537, -0.09948598533282545]"
17,3,"[np.float64(0.12482757266767877), np.float64(-0.09866326816899225)]"
18,0,"[np.float64(-0.025019502437901506), np.float64(-0.12287041720799166)]"
18,1,"[0.0022186742388362324, 0.12568521819315454]"
18,2,"[0.0020444117404219003, 0.03749000065144635]"
18,3,"[np.float64(-0.01531117048723149), np.float64(-0.07243952649743077)]"
19,0,"[np.float64(-0.22030740300248391), np.float64(-0.06283231733977625)]"
19,1,"[0.0813976672224865, 0.05142088721989037]"
19,2,"[-0.05621066731693408, -0.006722404428585696]"
19,3,"[np.float64(-0.14101914547418895), np.float64(-0.035785764302009776)]"
20,0,"[np.float64(-0.18946497406740737), np.float64(0.2896622750289109)]"
20,1,"[-0.28201777524333926, 0.4414402042446949]"
20,2,"[-0.25442633226728595, 0.40616714955434075]"
20,3,"[np.float64(-0.21424070678895646), np.float64(0.3256784762647652)]"
21,0,"[np.float64(-0.21052301555863193), np.float64(0.039486537966736304)]"
21,1,"[-0.18451362083169084, -0.02716167997477259]"
21,2,"[-0.20449844440668935, 0.0015773928649012309]"
21,3,"[np.float64(-0.20510084932589115), np.float64(0.01946835739623777)]"
22,0,"[np.float64(-0.10915370496467704), np.float64(0.022643536734884652)]"
22,1,"[-0.1581790556988905, -0.18783146642454399]"
22,2,"[-0.12508451477034666, -0.0791130206249141]"
22,3,"[np.float64(-0.12038718270765834), np.float64(-0.02520931645452846)]"
23,0,"[np.float64(0.056765517904701884), np.float64(-0.12063218142173575)]"
23,1,"[0.2056595825538488, -0.10885265381007228]"
23,2,"[0.12491636107750473, -0.11249722896480167]"
23,3,"[np.float64(0.07491096886919027), np.float64(-0.11660708530427447)]"
24,0,"[np.float64(0.286032635706418), np.float64(0.3014524934833025)]"
24,1,"[-0.05631332178466325, 0.02184410913050612]"
24,2,"[0.10615548478539974, 0.15048875377892468]"
24,3,"[np.float64(0.2117693299166735), np.float64(0.24730468029726754)]"
25,0,"[np.float64(0.02611218123790833), np.float64(-0.006267154347507992)]"
25,1,"[0.10220623017773262, -0.04189485381468844]"
25,2,"[np.float64(0.0589206386786755), np.float64(-0.02251110087903023)]"
25,3,"[0.06974907969153267, -0.02483770930557888]"
26,0,"[np.float64(0.13749571045050177), np.float64(0.07421365655316643)]"
